DY
100000
5
a0;a1;a2;a3;a4
00; 31;206.744;0.000812841;0;-1;0
01; 31;201.62;0.00580111;0;-1;0
02; 31;280.66;0.000235432;0;-1;0
03; 31;190.447;0.00429734;0;-1;0
04; 31;183.799;0.000284196;0;-1;0
05; 31;240.404;0.000224416;0;-1;0
06; 31;201.133;0.00554184;0;-1;0
07; 31;327.761;0.000267205;0;-1;0
08; 31;301.738;0.000499575;0;-1;0
09; 31;225.372;0.000317393;0;-1;0
010; 31;213.874;0.00988267;0;-1;0
011; 31;168.33;0.000358524;0;-1;0
012; 31;216.977;0.00481;0;-1;0
013; 31;141.603;0.000199155;0;-1;0
014; 31;221.537;0.000245695;0;-1;0
015; 31;204.579;0.00104723;0;-1;0
016; 31;39.5638;0.000235655;0;-1;0
017; 31;204.033;0.00394391;0;-1;0
018; 31;187.04;0.000819354;0;-1;0
019; 31;227.053;0.00081108;0;-1;0
020; 31;205.253;0.000212212;0;-1;0
021; 31;205.224;0.000223162;0;-1;0
022; 31;322.118;0.000212719;0;-1;0
023; 31;230.258;0.000207506;0;-1;0
024; 31;193.119;0.00573913;0;-1;0
025; 31;208.848;0.0042491;0;-1;0
026; 31;222.986;0.000319697;0;-1;0
027; 31;214.206;0.000187652;0;-1;0
028; 31;269.791;0.000392276;0;-1;0
029; 31;199.47;0.00222343;0;-1;0
030; 31;186.191;0.000257227;0;-1;0
031; 31;194.403;0.00202509;0;-1;0
032; 31;202.46;0.00109725;0;-1;0
033; 31;255.552;0.000225983;0;-1;0
034; 31;207.885;0.00435289;0;-1;0
035; 31;205.487;0.00284829;0;-1;0
036; 31;208.599;0.00215041;0;-1;0
037; 31;210.695;0.000297477;0;-1;0
038; 31;275.995;0.000206941;0;-1;0
039; 31;148.366;0.000210683;0;-1;0
040; 31;99.1014;0.000342967;0;-1;0
041; 31;289.654;0.000416647;0;-1;0
042; 31;210.513;0.000222931;0;-1;0
043; 31;293.411;0.000378729;0;-1;0
044; 31;114.908;0.000235733;0;-1;0
045; 31;92.4763;0.000192294;0;-1;0
046; 31;151.431;0.000232964;0;-1;0
047; 31;218.368;0.00341494;0;-1;0
048; 31;209.579;0.00114573;0;-1;0
049; 31;279.085;0.000421991;0;-1;0
050; 31;331.297;0.000283815;0;-1;0
051; 31;201.564;0.00179545;0;-1;0
052; 31;236.77;0.000199976;0;-1;0
053; 31;347.062;0.000188346;0;-1;0
054; 31;215.789;0.000366873;0;-1;0
055; 31;202.58;0.00386591;0;-1;0
056; 31;216.815;0.000218521;0;-1;0
057; 31;234.515;0.000222577;0;-1;0
058; 31;209.707;0.0045646;0;-1;0
059; 31;209.26;0.00122547;0;-1;0
060; 31;276.512;0.000247779;0;-1;0
061; 31;207.046;0.000640129;0;-1;0
062; 31;280.427;0.000201479;0;-1;0
063; 31;201.111;0.00232519;0;-1;0
064; 31;203.937;0.00135867;0;-1;0
065; 31;281.893;0.000226087;0;-1;0
066; 31;181.756;0.00106917;0;-1;0
067; 31;223.681;0.00139117;0;-1;0
068; 31;191.444;0.00269253;0;-1;0
069; 31;127.875;0.000232161;0;-1;0
070; 31;226.569;0.00042033;0;-1;0
071; 31;116.357;0.00034102;0;-1;0
072; 31;233.828;0.000191522;0;-1;0
073; 31;181.118;0.00188778;0;-1;0
074; 31;196.984;0.00558828;0;-1;0
075; 31;94.8218;0.000236133;0;-1;0
076; 31;277.897;0.000253645;0;-1;0
077; 31;137.939;0.000258384;0;-1;0
078; 31;203.875;0.000255487;0;-1;0
079; 31;46.4746;0.000210966;0;-1;0
080; 31;207.682;0.00034995;0;-1;0
081; 31;192.909;0.000478065;0;-1;0
082; 31;116.886;0.000271198;0;-1;0
083; 31;198.483;0.00405051;0;-1;0
084; 31;276.329;0.000415187;0;-1;0
085; 31;295.901;0.000338216;0;-1;0
086; 31;258.738;0.000279955;0;-1;0
087; 31;201.341;0.00235143;0;-1;0
088; 31;203.037;0.00437566;0;-1;0
089; 31;202.999;0.00667058;0;-1;0
090; 31;202.775;0.00587345;0;-1;0
091; 31;199.697;0.000210502;0;-1;0
092; 31;204.739;0.000202789;0;-1;0
093; 31;206.396;0.000218656;0;-1;0
094; 31;196.523;0.00213228;0;-1;0
095; 31;214.646;0.00117231;0;-1;0
096; 31;272.488;0.000421583;0;-1;0
097; 31;334.244;0.000186891;0;-1;0
098; 31;213.641;0.00266688;0;-1;0
099; 31;203.87;0.00161783;0;-1;0
0100; 31;233.148;0.000386504;0;-1;0
0101; 31;215.939;0.000884481;0;-1;0
0102; 31;215.229;0.0027857;0;-1;0
0103; 31;254.914;0.000209788;0;-1;0
0104; 31;205.159;0.000238095;0;-1;0
0105; 31;195.205;0.000194996;0;-1;0
0106; 31;205.442;0.0027968;0;-1;0
0107; 31;205.647;0.000186471;0;-1;0
0108; 31;273.554;0.000291541;0;-1;0
0109; 31;197.018;0.00322672;0;-1;0
0110; 31;189.426;0.00290284;0;-1;0
0111; 31;254.9;0.000242501;0;-1;0
0112; 31;243.239;0.000280477;0;-1;0
0113; 31;258.142;0.000259207;0;-1;0
0114; 31;181.104;0.00376546;0;-1;0
0115; 31;199.85;0.00614981;0;-1;0
0116; 31;186.434;0.00032015;0;-1;0
0117; 31;210.475;0.00444083;0;-1;0
0118; 31;33.5828;0.000266371;0;-1;0
0119; 31;213.464;0.000283087;0;-1;0
0120; 31;121.445;0.00024906;0;-1;0
0121; 31;204.933;0.00180098;0;-1;0
0122; 31;267.967;0.000497378;0;-1;0
0123; 31;281.603;0.000246124;0;-1;0
0124; 31;208.072;0.00117524;0;-1;0
0125; 31;235.942;0.00031867;0;-1;0
0126; 31;204.975;0.000278536;0;-1;0
0127; 31;205.594;0.00433122;0;-1;0
0128; 31;268.18;0.000496806;0;-1;0
0129; 31;155.942;0.000205292;0;-1;0
0130; 31;186.456;0.000857263;0;-1;0
0131; 31;202.799;0.00310516;0;-1;0
0132; 31;263.568;0.000510606;0;-1;0
0133; 31;186.155;0.00105532;0;-1;0
0134; 31;211.109;0.000216583;0;-1;0
0135; 31;189.783;0.000782025;0;-1;0
0136; 31;194.302;0.00303265;0;-1;0
0137; 31;191.861;0.000306434;0;-1;0
0138; 31;25.773;0.000233014;0;-1;0
0139; 31;330.813;0.000224218;0;-1;0
0140; 31;295.858;0.000191787;0;-1;0
0141; 31;203.375;0.000297583;0;-1;0
0142; 31;263.017;0.000183491;0;-1;0
0143; 31;192.986;0.000406728;0;-1;0
0144; 31;174.299;0.00181964;0;-1;0
0145; 31;180.957;0.000186311;0;-1;0
0146; 31;353.183;0.000193123;0;-1;0
0147; 31;206.204;0.00309947;0;-1;0
0148; 31;217.588;0.000192379;0;-1;0
0149; 31;180.482;0.000528411;0;-1;0
0150; 31;212.477;0.00174641;0;-1;0
0151; 31;206.259;0.00334313;0;-1;0
0152; 31;206.171;0.00205057;0;-1;0
0153; 31;208.025;0.0034862;0;-1;0
0154; 31;43.3924;0.000229867;0;-1;0
0155; 31;146.383;0.000185686;0;-1;0
0156; 31;221.143;0.000206565;0;-1;0
0157; 31;206.054;0.00120073;0;-1;0
0158; 31;261.954;0.000257963;0;-1;0
0159; 31;228.928;0.000208146;0;-1;0
0160; 31;197.958;0.00135749;0;-1;0
0161; 31;231.589;0.000376;0;-1;0
0162; 31;3.40848;0.000272707;0;-1;0
0163; 31;240.351;0.000189579;0;-1;0
0164; 31;219.152;0.00041562;0;-1;0
0165; 31;198.811;0.00182213;0;-1;0
0166; 31;280.5;0.000371925;0;-1;0
