id,a0,a1,a2,a3,a4,
cero,12.6429,176.842,33.1607,0,-1,0
cero,14.6471,325.141,69.9632,0,-1,0
cero,17.1979,221.384,72.6338,0,-1,0
cero,12.6357,198.028,30.4313,0,-1,0
cero,13.1818,159.261,45.6402,0,-1,0
cero,13.3125,144.893,38.7656,0,-1,0
cero,12.5294,209.604,37.1324,0,-1,0
cero,13.5385,29.3463,78.5641,0,-1,0
cero,12.6774,12.6651,32.1976,0,-1,0
cero,13,2.59354,58.5833,0,-1,0
cero,12.9706,351.405,60.8897,0,-1,0
cero,14.28,241.494,40.805,0,-1,0
cero,14.4419,114.874,49.5611,0,-1,0
cero,12.3529,164.402,46.1176,0,-1,0
cero,14.85,318.936,67.5125,0,-1,0
cero,14.4915,205.1,86.0869,0,-1,0
cero,11.3824,195.33,41.3603,0,-1,0
cero,11.6667,4.70301,42.0694,0,-1,0
cero,12.8,232.626,30.2667,0,-1,0
cero,12.6745,342.58,31.2373,0,-1,0
cero,11.8966,139.729,30.0043,0,-1,0
cero,12.9233,187.441,42.9568,0,-1,0
cero,13.08,34.269,30.405,0,-1,0
cero,11.8302,332.129,51.0212,0,-1,0
cero,13.2632,222.361,40.8421,0,-1,0
cero,13.2038,227.315,47.5363,0,-1,0
cero,12.9512,130.912,34.5152,0,-1,0
cero,11.9143,181.551,35.0036,0,-1,0
cero,15,37.0991,37.75,0,-1,0
cero,14.804,55.989,39.6429,0,-1,0
cero,13.6364,206.017,30.8182,0,-1,0
cero,13.5479,169.183,38.0701,0,-1,0
cero,13.1727,211.817,30.4515,0,-1,0
cero,13.8,249.61,40.125,0,-1,0
cero,14.7273,357.196,34.2727,0,-1,0
cero,11.9333,195.404,40.0028,0,-1,0
cero,14.2174,37.5615,31.5707,0,-1,0
cero,15,195.28,65.25,0,-1,0
cero,13.0714,268.343,37.4464,0,-1,0
cero,11,241.161,32.375,0,-1,0
cero,12.2903,6.77554,35.0363,0,-1,0
cero,11.3684,183.58,34.2105,0,-1,0
cero,11.7429,208.018,31.0321,0,-1,0
cero,12.4737,266.302,31.1184,0,-1,0
cero,14.1111,170.14,48.6713,0,-1,0
cero,14.6177,38.3997,60.8462,0,-1,0
cero,12.6,348.022,39.125,0,-1,0
cero,11.7458,188.703,34.053,0,-1,0
cero,14.8125,241.844,46.5156,0,-1,0
cero,12.5556,303.707,49.2315,0,-1,0
