id,a0,a1,a2,a3,a4,Column1
cero,12.5,250.975,35.125,0,-1,0
cero,15,270.745,42.125,0,-1,0
cero,13.5,92.5397,42.125,0,-1,0
cero,14.3315,242.288,45.2152,0,-1,0
cero,12.8298,279.425,33.4495,0,-1,0
cero,12.0811,254.552,32.0034,0,-1,0
cero,11.2174,269.868,37.3913,0,-1,0
cero,12.0725,256.819,40.1983,0,-1,0
cero,11.9143,238.741,32.0036,0,-1,0
cero,13.6299,271.77,48.7168,0,-1,0
cero,13.4641,92.7975,30.8596,0,-1,0
cero,15,314.911,36.625,0,-1,0
cero,12.0968,220.811,35.004,0,-1,0
cero,16.0054,249.066,37.5802,0,-1,0
cero,14.1111,81.4703,39.6713,0,-1,0
cero,12.2308,207.717,31.0288,0,-1,0
cero,12,209.564,31,0,-1,0
cero,12.1875,207.005,36.0156,0,-1,0
cero,14.0908,6.10269,41.789,0,-1,0
cero,13.693,113.65,47.5004,0,-1,0
cero,13.2,133.633,34.6,0,-1,0
cero,12.4286,287.036,36.1071,0,-1,0
cero,15.6,310.087,34.6,0,-1,0
cero,12.5745,199.64,38.2154,0,-1,0
cero,14.6667,297.192,35.7778,0,-1,0
cero,15,0.681992,41.25,0,-1,0
cero,13.3605,255.11,40.5253,0,-1,0
cero,14.6471,268.576,39.3088,0,-1,0
cero,13.1538,242.38,40.7211,0,-1,0
cero,13.5257,190.463,52.886,0,-1,0
cero,17.7782,262.883,41.1227,0,-1,0
cero,13.9091,233.524,38.6705,0,-1,0
cero,13.6,213.044,36.0667,0,-1,0
cero,13,268.639,35.375,0,-1,0
cero,14.6667,263.117,47.5556,0,-1,0
cero,13.3784,199.319,49.9763,0,-1,0
cero,15.2411,272.005,36.2261,0,-1,0
cero,13.3125,183.752,35.7656,0,-1,0
cero,13.7647,274.207,44.4706,0,-1,0
cero,14.28,112.501,35.805,0,-1,0
cero,12.4088,249.557,35.1188,0,-1,0
cero,14.4292,268.575,37.8115,0,-1,0
cero,13,126.185,36.4583,0,-1,0
cero,11.8421,283.524,35.0066,0,-1,0
cero,12.6316,267.911,46.2105,0,-1,0
cero,13.7586,164.144,33.2457,0,-1,0
cero,13.9174,286.921,53.679,0,-1,0
cero,12.7994,154.788,33.2782,0,-1,0
cero,14.451,286.892,39.9389,0,-1,0
cero,13.9286,288.68,32.4464,0,-1,0
cero,13.2581,217.258,31.6814,0,-1,0
cero,12.7059,350.399,35.2353,0,-1,0
cero,16.8451,89.5036,38.9846,0,-1,0
cero,13.6957,275.942,30.9185,0,-1,0
cero,13.4651,221.354,37.282,0,-1,0
cero,12.5714,269.23,32.1905,0,-1,0
cero,15.2304,269.952,36.2103,0,-1,0
cero,15,314.626,33,0,-1,0
cero,12.0667,271.671,34.0028,0,-1,0
cero,12.8702,295.829,44.1206,0,-1,0
cero,13.2,226.32,30.6,0,-1,0
cero,14.9509,232.014,45.2924,0,-1,0
cero,12.5122,87.4422,38.1494,0,-1,0
cero,13,338.295,33.2917,0,-1,0
cero,14.0526,33.5044,31.1118,0,-1,0
cero,14.0323,37.9027,38.7782,0,-1,0
cero,13.1739,55.9244,30.4402,0,-1,0
cero,12.4737,86.4124,33.1184,0,-1,0
cero,12.8824,34.508,31.3676,0,-1,0
cero,15,291.36,36.125,0,-1,0
cero,13.3636,264.212,40.8523,0,-1,0
cero,14.8125,292.335,44.5156,0,-1,0
cero,13.3695,281.305,44.1089,0,-1,0
cero,13.7647,289.33,40.4706,0,-1,0
cero,13.0588,132.033,34.5294,0,-1,0
cero,14.4726,25.491,35.3274,0,-1,0
cero,12.5676,69.1188,31.1655,0,-1,0
cero,14.1,264.804,31.225,0,-1,0
cero,14.6667,130.013,37.7778,0,-1,0
cero,15.2391,131.719,44.0639,0,-1,0
cero,14.1836,221.618,32.6864,0,-1,0
cero,14.3514,335.221,49.8412,0,-1,0
cero,13.3125,245.201,31.7656,0,-1,0
cero,13.7479,203.974,32.327,0,-1,0
cero,13.6,96.5875,33.0667,0,-1,0
cero,14.8481,131.594,42.8897,0,-1,0
cero,14.4782,223.191,32.6158,0,-1,0
cero,12.15,229.407,44.0125,0,-1,0
cero,14.2789,261.335,37.8857,0,-1,0
cero,12.4884,246.175,31.1424,0,-1,0
cero,12.6364,272.465,34.1856,0,-1,0
cero,13.7491,91.6041,41.1787,0,-1,0
cero,11.9333,164.903,33.0028,0,-1,0
cero,13.6154,176.267,35.9423,0,-1,0
cero,13.7273,318.973,42.3674,0,-1,0
cero,12.5714,134.413,36.1905,0,-1,0
cero,13.6047,191.357,48.5378,0,-1,0
cero,18,139.32,42,0,-1,0
cero,18,127.745,41,0,-1,0
cero,13.6154,228.442,30.9423,0,-1,0
cero,13.9178,220.255,37.8074,0,-1,0
cero,18,273.139,36.5557,0,-1,0
cero,14.6106,163.226,41.9506,0,-1,0
cero,15.2222,284.881,40.8935,0,-1,0
cero,13.7565,152.363,32.9189,0,-1,0
cero,14.6923,276.397,47.9263,0,-1,0
cero,14.04,284.098,36.445,0,-1,0
cero,13.2857,207.283,32.8036,0,-1,0
cero,11.8125,207.418,34.0156,0,-1,0
cero,13.2857,240.127,33.9643,0,-1,0
cero,13.9333,220.845,53.3361,0,-1,0
cero,15.4287,266.338,40.8097,0,-1,0
cero,11.4255,185.861,39.2154,0,-1,0
cero,12.1765,129.64,41.022,0,-1,0
cero,13.8266,341.666,48.3295,0,-1,0
cero,12.871,76.6707,38.3266,0,-1,0
cero,12.7185,86.7947,39.2661,0,-1,0
cero,12.4167,145.188,54.1736,0,-1,0
cero,10.2857,64.3695,31.1429,0,-1,0
cero,11.7692,35.7471,38.0385,0,-1,0
cero,13.6452,105.593,38.1653,0,-1,0
cero,13.6875,278.901,34.2656,0,-1,0
cero,12.6,305.47,32.225,0,-1,0
cero,13.1429,168.861,50.7619,0,-1,0
cero,13.4273,269.819,35.1558,0,-1,0
cero,15.2609,231.532,33.3967,0,-1,0
cero,14.7692,239.31,39.7692,0,-1,0
cero,11.0816,291.178,33.574,0,-1,0
cero,12.7674,312.67,35.3517,0,-1,0
cero,17.5519,306.431,39.9337,0,-1,0
cero,12.8182,295.536,31.4091,0,-1,0
cero,14.3333,67.5521,47.7222,0,-1,0
cero,11.6667,291.947,34.0556,0,-1,0
cero,12.6667,182.185,44.2222,0,-1,0
cero,14.4545,90.4794,36.8409,0,-1,0
cero,13.1818,225.103,35.6402,0,-1,0
cero,14.8847,27.4872,43.4119,0,-1,0
cero,15,119.967,35.5,0,-1,0
cero,12.8571,125.647,31.2857,0,-1,0
cero,17.5,37.1752,36.0417,0,-1,0
cero,13.2857,112.045,43.8036,0,-1,0
cero,14.1724,118.34,43.9009,0,-1,0
cero,14.25,225.354,45.8125,0,-1,0
cero,12.6316,116.353,33.2105,0,-1,0
cero,14.6585,145.037,38.0817,0,-1,0
cero,13.2857,185.339,33.6429,0,-1,0
cero,12.84,34.4574,30.245,0,-1,0
cero,14.0323,206.498,43.7782,0,-1,0
cero,12.7059,117.411,40.2353,0,-1,0
cero,12.5556,297.081,30.1157,0,-1,0
cero,14.5,278.144,35.0833,0,-1,0
cero,12.8919,15.9374,37.4088,0,-1,0
cero,15.0844,232.551,39.1272,0,-1,0
cero,15.0263,130.555,36.2927,0,-1,0
cero,14.5862,274.845,37.694,0,-1,0
cero,13.8387,264.225,39.4556,0,-1,0
cero,12.2093,283.332,30.0262,0,-1,0
cero,12.0811,192.439,35.0034,0,-1,0
cero,15.2159,130.204,33.2184,0,-1,0
cero,12.3029,287.172,33.8562,0,-1,0
cero,12.4545,329.262,31.0947,0,-1,0
cero,12.6818,178.232,37.2841,0,-1,0
cero,13.5,276.369,31.75,0,-1,0
cero,14.5058,274.779,69.5572,0,-1,0
cero,13.9212,263.579,51.6875,0,-1,0
cero,15.6777,44.5285,36.5887,0,-1,0
cero,13.7298,205.799,45.4597,0,-1,0
cero,10.875,309.809,47.5625,0,-1,0
cero,14.3023,276.157,58.1657,0,-1,0
cero,12.7107,273.196,48.3289,0,-1,0
cero,13.2359,220.303,38.9615,0,-1,0
cero,11.6842,306.094,33.0526,0,-1,0
cero,14.25,156.313,39.25,0,-1,0
cero,14.2683,256.29,35.2789,0,-1,0
cero,14.0966,337.397,60.0188,0,-1,0
cero,13.635,287.612,48.6823,0,-1,0
cero,11.069,348.6,32.3491,0,-1,0
cero,14.4783,312.907,32.962,0,-1,0
cero,11.7568,288.232,39.0304,0,-1,0
cero,14.0526,220.734,47.2237,0,-1,0
cero,14.6471,286.887,33.6544,0,-1,0
cero,12.5217,228.804,31.1739,0,-1,0
cero,13.3333,226.288,30.8889,0,-1,0
cero,13.3636,169.637,40.8523,0,-1,0
cero,13.6197,241.897,43.4039,0,-1,0
cero,13.1053,220.917,41.6447,0,-1,0
cero,13.1966,340.322,38.0506,0,-1,0
cero,13.9091,258.963,41.6705,0,-1,0
cero,13.3636,233.733,33.8523,0,-1,0
cero,11.6087,359.012,30.0489,0,-1,0
cero,11.88,306.294,40.005,0,-1,0
cero,13.684,227.39,62.9051,0,-1,0
cero,15.5506,315.365,38.1699,0,-1,0
cero,15,341.616,38.125,0,-1,0
cero,12.6148,126.356,33.6895,0,-1,0
cero,12.6316,224.06,37.2105,0,-1,0
cero,13.2632,129.275,41.8421,0,-1,0
cero,14.24,336.813,87.7787,0,-1,0
cero,13.8641,219.609,38.4119,0,-1,0
cero,12.5,2.1885,40.1667,0,-1,0
cero,12,288.444,32,0,-1,0
cero,12.24,279.313,34.04,0,-1,0
cero,12.4737,1.58775,42.1776,0,-1,0
cero,14.9084,112.473,45.9826,0,-1,0
cero,12.2371,287.606,41.0318,0,-1,0
cero,14.2,356.221,53.0167,0,-1,0
cero,15.3535,112.868,50.5628,0,-1,0
cero,11.5116,16.7698,41.1424,0,-1,0
cero,12.7647,232.208,39.4142,0,-1,0
cero,14.247,163.344,36.9245,0,-1,0
cero,13.7308,292.089,55.1635,0,-1,0
cero,14.1818,297.994,46.4546,0,-1,0
cero,12.8333,55.003,32.3472,0,-1,0
cero,12.7574,235.223,30.5361,0,-1,0
cero,13.131,242.339,39.2271,0,-1,0
cero,14.5556,267.922,41.4491,0,-1,0
cero,11.6897,288.215,32.0388,0,-1,0
cero,12,72.451,32,0,-1,0
cero,12.5327,202.666,39.1874,0,-1,0
cero,11.8874,60.8238,56.6451,0,-1,0
cero,11.6,326.013,30.0667,0,-1,0
cero,12.1765,302.539,34.0147,0,-1,0
cero,13.3636,14.0915,41.8523,0,-1,0
cero,14.04,327.373,32.445,0,-1,0
cero,14.1818,156.67,34.4546,0,-1,0
cero,13.125,297.99,39.5625,0,-1,0
cero,15.5925,88.5463,48.2205,0,-1,0
cero,14.5135,341.3,42.2466,0,-1,0
cero,12.5284,124.679,31.1517,0,-1,0
cero,12.2571,266.217,31.0321,0,-1,0
cero,13.6452,194.714,31.1653,0,-1,0
cero,13.5455,188.018,31.0947,0,-1,0
cero,12.875,266.158,37.2634,0,-1,0
cero,14.088,278.807,42.9279,0,-1,0
cero,14.1818,299.934,34.4546,0,-1,0
cero,12.9954,48.0827,45.6406,0,-1,0
cero,11.0582,342.506,32.3201,0,-1,0
cero,14.8225,58.8526,40.6224,0,-1,0
cero,13.9947,28.6639,38.3672,0,-1,0
cero,13.6667,343.189,40.3889,0,-1,0
cero,12.2727,32.2107,32.0341,0,-1,0
cero,13.1667,211.567,33.6806,0,-1,0
cero,13.2,197.816,30.4,0,-1,0
cero,12.2143,71.7991,32.0179,0,-1,0
cero,15.5322,100.737,68.6162,0,-1,0
cero,12.5455,130.55,42.1818,0,-1,0
cero,14.75,90.585,42.5208,0,-1,0
cero,10.8571,32.9806,30.7619,0,-1,0
cero,12.8,247.94,31.2667,0,-1,0
cero,12.3333,235.569,39.0694,0,-1,0
cero,13.3784,32.6364,41.9763,0,-1,0
cero,13.2162,104.378,34.7601,0,-1,0
cero,14.7,9.55693,36.025,0,-1,0
cero,15,113.497,51.625,0,-1,0
cero,13.2751,185.864,38.9425,0,-1,0
cero,12.7241,107.973,32.2112,0,-1,0
cero,13.4,206.821,38.8167,0,-1,0
cero,13.9498,145.189,66.0083,0,-1,0
cero,11.7568,65.448,33.0304,0,-1,0
cero,13.2207,93.757,44.0003,0,-1,0
cero,12.8754,232.914,34.4284,0,-1,0
cero,14.875,97.431,70.5104,0,-1,0
cero,14.3684,248.261,33.4803,0,-1,0
cero,12.8948,113.39,39.3426,0,-1,0
cero,13.0615,271.372,55.0173,0,-1,0
cero,13.9084,119.752,33.1748,0,-1,0
cero,14.0526,275.796,47.2237,0,-1,0
cero,14.0995,262.119,48.4543,0,-1,0
cero,12.7778,27.4849,40.2269,0,-1,0
cero,11.75,243.166,35.0417,0,-1,0
cero,14.0526,173.152,32.1118,0,-1,0
cero,13.6667,79.7625,56.0833,0,-1,0
cero,11.2759,303.802,30.2112,0,-1,0
cero,12.9474,239.992,36.4737,0,-1,0
cero,13.4688,318.662,37.4835,0,-1,0
cero,13.7281,342.464,38.8004,0,-1,0
cero,12.1034,232.985,30.0043,0,-1,0
cero,14.1429,227.788,33.9346,0,-1,0
cero,13.4516,301.7,33.9073,0,-1,0
cero,14.3077,290.545,35.9231,0,-1,0
cero,14.3514,265.514,45.8412,0,-1,0
cero,13,274.059,46.625,0,-1,0
cero,14.0465,266.65,39.8673,0,-1,0
cero,12.5254,295.15,32.6367,0,-1,0
cero,14.5187,263.665,55.2229,0,-1,0
cero,14.7143,292.125,33.1488,0,-1,0
cero,12.0732,280.437,31.002,0,-1,0
cero,14,260.475,31,0,-1,0
cero,13.2857,224.593,34.8036,0,-1,0
cero,12.871,249.832,32.3266,0,-1,0
cero,12.6,265.255,39.175,0,-1,0
cero,13.9902,327.916,33.3959,0,-1,0
cero,13.0714,253.675,31.4464,0,-1,0
cero,14.7857,222.856,36.0179,0,-1,0
cero,13.08,107.585,32.405,0,-1,0
cero,14.2258,47.6424,36.896,0,-1,0
cero,13.875,320.651,32.5625,0,-1,0
cero,14.4354,290.965,66.4781,0,-1,0
cero,14,353.189,32.6667,0,-1,0
cero,12.8919,139.24,32.4088,0,-1,0
cero,12.8124,190.283,34.4218,0,-1,0
cero,14.7572,82.6379,40.0811,0,-1,0
cero,14.5135,357.614,50.2466,0,-1,0
cero,13.8387,120.558,33.4556,0,-1,0
cero,14.3878,355.385,67.8801,0,-1,0
cero,13.2581,60.6798,31.6814,0,-1,0
cero,13.3404,133.629,47.1729,0,-1,0
cero,11.4375,206.951,37.1406,0,-1,0
cero,14.3143,117.848,41.6036,0,-1,0
cero,14.9879,188.823,35.7274,0,-1,0
cero,14.3684,177.823,32.4803,0,-1,0
cero,12.3659,305.233,39.0762,0,-1,0
cero,13.75,188.217,32.0208,0,-1,0
cero,13.1667,209.454,43.6806,0,-1,0
cero,13.2857,80.8674,33.6429,0,-1,0
cero,14.1,278.831,34.225,0,-1,0
cero,12.7895,202.048,34.1645,0,-1,0
cero,14.1724,215.294,38.9009,0,-1,0
cero,15.7253,269.805,42.8468,0,-1,0
cero,14.023,74.5932,48.4473,0,-1,0
cero,11.4375,56.4466,30.1406,0,-1,0
cero,11.9434,359.136,39.0024,0,-1,0
cero,13.5101,319.449,51.3499,0,-1,0
cero,15.2651,54.2752,33.9779,0,-1,0
cero,11.6842,250.454,32.0526,0,-1,0
cero,15,242.732,51.5,0,-1,0
cero,13.2,269.147,32.6,0,-1,0
cero,11.9302,56.023,32.0029,0,-1,0
cero,13,288.625,34.3333,0,-1,0
cero,12,3.58683,31,0,-1,0
cero,12.2903,256.099,43.0363,0,-1,0
cero,13.6154,71.5251,30.9423,0,-1,0
cero,13.0645,278.029,30.4879,0,-1,0
cero,14.7516,192.385,31.9746,0,-1,0
cero,14.0795,352.2,32.9274,0,-1,0
cero,12.6,329.634,66.425,0,-1,0
cero,11.1951,226.107,32.3689,0,-1,0
cero,13.2857,272.644,53.125,0,-1,0
cero,13.3077,46.8122,37.9263,0,-1,0
cero,12.4884,17.1948,32.1424,0,-1,0
cero,14.7551,287.317,59.1658,0,-1,0
cero,11.55,301.058,30.1125,0,-1,0
cero,12.375,2.45798,30.0625,0,-1,0
cero,12.5385,122.005,34.1571,0,-1,0
cero,13.5468,292.545,39.4909,0,-1,0
cero,13.3784,8.20337,37.9763,0,-1,0
cero,12.5676,47.2822,32.1655,0,-1,0
cero,11.3143,66.3526,47.4571,0,-1,0
cero,12.0588,74.2659,34.0024,0,-1,0
cero,16.0588,240.782,41.8897,0,-1,0
cero,11.4008,43.5482,32.2261,0,-1,0
cero,13.9655,240.231,46.556,0,-1,0
cero,15.1202,238.495,33.5186,0,-1,0
cero,13.3846,4.9901,32.6923,0,-1,0
cero,11.2178,6.88231,33.2759,0,-1,0
cero,12.9,73.7091,32.225,0,-1,0
cero,11.8475,278.99,49.0191,0,-1,0
cero,12.8298,282.165,51.4495,0,-1,0
cero,14.2941,233.378,38.4853,0,-1,0
cero,12.5769,297.438,44.2404,0,-1,0
cero,16.5314,233.938,53.2705,0,-1,0
cero,15,65.0121,34.375,0,-1,0
cero,11.9091,278.095,32.0038,0,-1,0
cero,14.6364,310.372,43.1856,0,-1,0
cero,11.7,141.351,33.05,0,-1,0
cero,12.6,265.39,38.05,0,-1,0
cero,13.9565,278.061,32.2228,0,-1,0
cero,13.4971,305.282,33.465,0,-1,0
cero,14.4783,11.2563,32.962,0,-1,0
cero,12.0129,239.515,45.0001,0,-1,0
cero,12.6,295.021,32.15,0,-1,0
cero,10.8261,27.2094,30.4402,0,-1,0
cero,18,13.568,45,0,-1,0
cero,13.7841,310.737,72.2831,0,-1,0
cero,14.3684,311.105,50.9605,0,-1,0
cero,12.5122,256.977,46.1494,0,-1,0
cero,12.371,268.283,41.9139,0,-1,0
cero,12.1579,340.662,30.0132,0,-1,0
cero,13.75,13.9191,31.0208,0,-1,0
cero,14.0323,43.7078,40.7782,0,-1,0
cero,12.9429,278.32,30.4321,0,-1,0
cero,14.778,297.77,34.226,0,-1,0
cero,15.4615,10.3473,46.3269,0,-1,0
cero,13.9756,33.6399,57.2225,0,-1,0
cero,14.0769,35.5288,39.3365,0,-1,0
cero,14.4286,177.556,38.7202,0,-1,0
cero,13.4082,169.658,54.3495,0,-1,0
cero,14.7692,265.201,38.7692,0,-1,0
cero,13,344.774,30.375,0,-1,0
cero,12,12.1915,31,0,-1,0
cero,14.4838,19.6104,33.4271,0,-1,0
cero,14.5556,17.006,35.4491,0,-1,0
cero,13.7377,15.9332,34.1397,0,-1,0
cero,14.75,37.7075,36.5208,0,-1,0
cero,11.9143,73.5121,31.0153,0,-1,0
cero,12.3333,56.6624,30.0417,0,-1,0
cero,13.9655,99.2439,40.556,0,-1,0
cero,15.9266,6.75767,41.4993,0,-1,0
cero,11.5,79.2132,50.1667,0,-1,0
cero,15.375,58.1318,36.5313,0,-1,0
cero,13.0645,125.643,53.8131,0,-1,0
cero,18,78.9754,55.2227,0,-1,0
cero,13.5,336.079,55.75,0,-1,0
cero,14.3478,336.65,54.5217,0,-1,0
cero,13.3448,352.134,36.7285,0,-1,0
cero,13.3077,113.436,39.9263,0,-1,0
cero,10.3714,31.9173,41.2893,0,-1,0
cero,11.9677,142.877,62.0007,0,-1,0
cero,16.2973,98.2323,43.2721,0,-1,0
cero,10.4237,351.33,58.036,0,-1,0
cero,14.0204,110.188,48.7781,0,-1,0
cero,12.1111,42.6524,31.0046,0,-1,0
cero,14.4,357.236,43.4,0,-1,0
cero,13.7027,124.516,32.4226,0,-1,0
cero,13.3333,61.9674,34.8889,0,-1,0
cero,14.8453,120.116,33.4238,0,-1,0
cero,9.72483,53.3396,37.1903,0,-1,0
cero,15.1463,106.66,77.5161,0,-1,0
cero,13.4384,358.825,72.0976,0,-1,0
