id,a0,a1,a2,a3,a4,
cero,12.1111,48.2674,43.0093,0,-1,0
cero,11.6667,245.869,31.0417,0,-1,0
cero,12.4286,185.468,44.1607,0,-1,0
cero,14.5385,159.613,43.3269,0,-1,0
cero,9,165.724,42.5,0,-1,0
cero,13.3738,45.4404,142.805,0,-1,0
cero,12,46.7115,67,0,-1,0
cero,10.5,221.161,38.625,0,-1,0
cero,12.6,287.634,39.125,0,-1,0
cero,10.92,281.093,30.405,0,-1,0
cero,8.4,279.418,52,0,-1,0
cero,12.3517,61.9603,30.0553,0,-1,0
cero,12.3141,189.962,37.0422,0,-1,0
cero,15,205.846,31,0,-1,0
cero,11.3684,252.685,30.2105,0,-1,0
cero,9.97297,270.858,40.1115,0,-1,0
cero,13.5,209.525,39.625,0,-1,0
cero,9.18701,14.1826,162.104,0,-1,0
cero,12,33.2948,54,0,-1,0
cero,14.9179,166.174,52.8774,0,-1,0
cero,11.28,189.585,41.36,0,-1,0
cero,9.72,298.425,49.805,0,-1,0
cero,12,272.148,37,0,-1,0
cero,11.6786,325.011,41.0804,0,-1,0
cero,13.5366,253.603,58.3445,0,-1,0
cero,8.4,242.535,41.96,0,-1,0
cero,11,52.5883,30.4167,0,-1,0
cero,11.4286,213.623,54.1905,0,-1,0
cero,9,216.156,80.75,0,-1,0
cero,12.6923,319.543,37.2596,0,-1,0
cero,12.2308,213.735,40.0288,0,-1,0
cero,8.4,53.2486,36.36,0,-1,0
cero,10.7838,183.97,31.7601,0,-1,0
cero,11.3684,171.244,51.2105,0,-1,0
cero,10.9481,168.437,58.1834,0,-1,0
cero,13.4667,27.9136,134.942,0,-1,0
cero,9.94737,292.315,54.1118,0,-1,0
cero,8.76923,272.213,34.7692,0,-1,0
cero,9.6,250.647,35.6,0,-1,0
cero,10.6119,292.811,50.7929,0,-1,0
cero,11.7273,5.62606,43.0455,0,-1,0
cero,11.6919,254.361,50.2899,0,-1,0
cero,8.4,307.847,40,0,-1,0
cero,11.875,211.321,38.0104,0,-1,0
cero,12,213.612,33,0,-1,0
cero,13.6286,124.44,82.4353,0,-1,0
cero,10.0385,28.5582,71.7788,0,-1,0
cero,10.1489,159.033,52.4911,0,-1,0
cero,9.56604,16.4408,76.3608,0,-1,0
cero,14.1431,129.149,138.426,0,-1,0
cero,13.8,205.913,83.825,0,-1,0
cero,10.913,221.189,49.1322,0,-1,0
cero,8.4,187.031,70,0,-1,0
cero,12.913,258.388,38.2663,0,-1,0
cero,11.9552,234.949,57.0019,0,-1,0
cero,8.55,137.815,83.6125,0,-1,0
cero,13.9234,34.0293,65.4402,0,-1,0
cero,14.1026,76.7283,98.1371,0,-1,0
cero,8.56098,259.76,53.7348,0,-1,0
cero,11.4658,288.196,45.2894,0,-1,0
cero,9.75,346.736,36.125,0,-1,0
cero,10.2188,220.565,56.8203,0,-1,0
cero,12.1304,218.535,78.0163,0,-1,0
cero,8.4,203.346,40.2,0,-1,0
cero,8.73913,218.032,37.3967,0,-1,0
cero,11.9552,30.5323,143.002,0,-1,0
cero,14.4,29.3794,52.4,0,-1,0
cero,12.1579,38.4096,34.0066,0,-1,0
cero,10.9579,184.721,82.4329,0,-1,0
cero,10.7705,334.348,49.2807,0,-1,0
cero,8.4,288.626,39.64,0,-1,0
cero,13.0375,350.497,46.1777,0,-1,0
cero,14.04,355.134,61.445,0,-1,0
cero,11.3636,310.575,31.1856,0,-1,0
cero,12.8671,196.534,32.3373,0,-1,0
cero,11.7097,267.347,66.0363,0,-1,0
cero,12.5353,267.15,95.1194,0,-1,0
cero,11.2353,194.894,36.4142,0,-1,0
cero,8.4,245.229,48.8133,0,-1,0
cero,15.4226,45.6959,100.423,0,-1,0
cero,9.24546,26.7099,63.576,0,-1,0
cero,11.9143,123.97,34.0036,0,-1,0
cero,8.4,57.1697,58.0134,0,-1,0
cero,11.6538,307.705,42.0865,0,-1,0
cero,11.25,267.925,39.4375,0,-1,0
cero,8.8125,355.261,49.5156,0,-1,0
cero,14.4545,261.551,57.9205,0,-1,0
cero,12.4286,349.665,31.0714,0,-1,0
cero,12.551,5.78584,53.2066,0,-1,0
cero,12.4091,12.4932,47.1023,0,-1,0
cero,11.9091,203.237,34.0038,0,-1,0
cero,13.8493,29.3956,151.935,0,-1,0
cero,14.4327,186.742,67.8852,0,-1,0
cero,13.4286,172.586,45.1905,0,-1,0
cero,13.3125,311.984,43.7656,0,-1,0
cero,10.5319,337.741,41.4069,0,-1,0
cero,13.8,279.494,45.125,0,-1,0
cero,8.4,283.127,90,0,-1,0
cero,12.6923,345.896,39.0865,0,-1,0
cero,8.4,306.36,52.28,0,-1,0
cero,11.1429,189.487,35.2857,0,-1,0
cero,10.0588,284.451,35.8897,0,-1,0
cero,14.5263,351.875,49.3684,0,-1,0
cero,11.4906,233.718,51.191,0,-1,0
cero,11.5424,40.4468,58.1716,0,-1,0
