id,a0,a1,a2,a3,a4,
cero,37.2,110.322,5.23E-05,1,-1,0
cero,37.2,43.6438,3.32E-05,1,-1,0
cero,37.2,344.114,4.89E-05,1,-1,0
cero,37.2,84.8819,3.78E-05,1,-1,0
cero,37.2,300.671,4.21E-05,1,-1,0
cero,37.2,94.5636,4.42E-05,1,-1,0
cero,37.2,44.4198,3.54E-05,1,-1,0
cero,37.2,25.5256,5.36E-05,1,-1,0
cero,37.2,82.8481,4.38E-05,1,-1,0
cero,37.2,308.075,4.01E-05,1,-1,0
cero,37.2,47.9309,3.65E-05,1,-1,0
cero,37.2,266.834,3.68E-05,1,-1,0
cero,37.2,335.365,4.39E-05,1,-1,0
cero,37.2,223.762,3.71E-05,1,-1,0
cero,37.2,24.7637,3.83E-05,1,-1,0
cero,37.2,125.553,4.03E-05,1,-1,0
cero,37.2,71.9091,4.98E-05,1,-1,0
cero,37.2,289.779,4.42E-05,1,-1,0
cero,37.2,325.123,3.80E-05,1,-1,0
cero,37.2,28.8918,3.68E-05,1,-1,0
cero,37.2,262.064,3.24E-05,1,-1,0
cero,37.2,30.4134,3.22E-05,1,-1,0
cero,37.2,280.962,3.19E-05,1,-1,0
cero,37.2,209.95,3.19E-05,1,-1,0
cero,37.2,293.642,3.19E-05,1,-1,0
cero,37.2,250.626,3.19E-05,1,-1,0
cero,37.2,114.008,3.09E-05,1,-1,0
cero,37.2,273.18,3.03E-05,1,-1,0
cero,37.2,173.482,3.02E-05,1,-1,0
cero,37.2,23.1658,2.93E-05,1,-1,0
cero,37.2,35.8494,2.89E-05,1,-1,0
cero,37.2,319.814,2.86E-05,1,-1,0
cero,37.2,197.501,2.83E-05,1,-1,0
cero,37.2,136.945,2.83E-05,1,-1,0
cero,37.2,269.189,2.82E-05,1,-1,0
cero,37.2,355.726,2.76E-05,1,-1,0
cero,37.2,323.163,2.68E-05,1,-1,0
cero,37.2,1.30241,2.62E-05,1,-1,0
cero,37.2,179.494,2.60E-05,1,-1,0
cero,37.2,325.169,2.54E-05,1,-1,0
cero,44.64,20.0935,6.14E-05,2,-1,0
cero,44.64,192.497,4.34E-05,2,-1,0
cero,44.64,322.705,4.19E-05,2,-1,0
cero,44.64,138.479,0.000139526,2,-1,0
cero,44.64,237.102,5.95E-05,2,-1,0
cero,44.64,22.0036,4.39E-05,2,-1,0
cero,44.64,357.27,0.000191933,2,-1,0
cero,44.64,356.127,7.29E-05,2,-1,0
cero,44.64,16.5299,9.15E-05,2,-1,0
cero,44.64,102.559,4.40E-05,2,-1,0
cero,44.64,32.8511,4.36E-05,2,-1,0
cero,44.64,3.94221,0.000203779,2,-1,0
cero,44.64,30.0042,6.40E-05,2,-1,0
cero,44.64,77.5509,9.71E-05,2,-1,0
cero,44.64,288.545,8.88E-05,2,-1,0
cero,44.64,247.295,4.82E-05,2,-1,0
cero,44.64,6.61444,0.000114851,2,-1,0
cero,44.64,150.322,4.38E-05,2,-1,0
cero,44.64,286.964,6.18E-05,2,-1,0
