id,a0,a1,a2,a3,a4,
cero,12,83.3187,34,0,-1,0
cero,13.4516,317.789,31.9073,0,-1,0
cero,13.9286,330.871,31.4464,0,-1,0
cero,14.0625,202.963,31.8906,0,-1,0
cero,13.6098,224.012,30.9838,0,-1,0
cero,15.1824,226.033,35.7025,0,-1,0
cero,14.5172,5.51462,34.2012,0,-1,0
cero,14.5504,208.378,41.1252,0,-1,0
cero,13,78.6334,31.2083,0,-1,0
cero,14.1111,289.688,36.6713,0,-1,0
cero,13.3636,281.961,38.8523,0,-1,0
cero,12.3,240.553,37.05,0,-1,0
cero,12.4286,209.039,36.125,0,-1,0
cero,14.4286,284.321,34.7202,0,-1,0
cero,14.7692,65.601,35.7692,0,-1,0
cero,13.0001,84.3614,39.4991,0,-1,0
cero,12.3913,59.0665,31.0489,0,-1,0
cero,12,344.437,41,0,-1,0
cero,13.7586,200.403,34.2457,0,-1,0
cero,13.8,65.1834,34.35,0,-1,0
cero,13.8387,254.898,35.4556,0,-1,0
cero,12.7297,79.2604,32.2737,0,-1,0
cero,13.6154,136.686,39.9423,0,-1,0
cero,12.5218,41.4356,30.0773,0,-1,0
cero,12.75,14.1994,32.25,0,-1,0
cero,13,149.133,30.375,0,-1,0
cero,13.2857,48.0954,31.4821,0,-1,0
cero,12.6364,32.283,32.1856,0,-1,0
cero,12.2258,237.488,32.4579,0,-1,0
cero,13.8,47.521,33.125,0,-1,0
cero,12.9,211.286,35.45,0,-1,0
cero,13.35,282.06,39.0125,0,-1,0
cero,11.7805,22.7148,32.0274,0,-1,0
cero,12.6884,306.136,43.4917,0,-1,0
cero,13.8903,16.1126,35.3899,0,-1,0
cero,12.9,287.694,41.45,0,-1,0
cero,14.9394,324.156,34.3901,0,-1,0
cero,16.9441,227.465,44.7492,0,-1,0
cero,11.2326,172.772,33.3517,0,-1,0
cero,12,335.625,33,0,-1,0
cero,13.3636,340.736,39.8523,0,-1,0
cero,14.7814,312.315,33.3417,0,-1,0
cero,14.5007,237.868,37.1009,0,-1,0
cero,13.9286,285.322,34.4464,0,-1,0
cero,13.8,281.099,37.35,0,-1,0
cero,12.931,357.864,31.3491,0,-1,0
cero,12.6643,359.813,34.1907,0,-1,0
cero,13.9286,42.2575,36.4464,0,-1,0
cero,12.3659,148.015,30.0762,0,-1,0
cero,12.7778,41.7243,32.2269,0,-1,0
cero,11.8,41.2552,33.0083,0,-1,0
cero,12.9751,235.469,37.9475,0,-1,0
cero,14.7,34.0208,33.025,0,-1,0
cero,10.8621,323.711,34.5216,0,-1,0
cero,11.0769,59.583,33.3077,0,-1,0
cero,13.7647,145.331,37.4706,0,-1,0
cero,12.2903,314.169,30.0363,0,-1,0
cero,11.6667,79.6908,34.0556,0,-1,0
cero,12.9719,346.881,34.923,0,-1,0
cero,11.8235,343.86,35.0147,0,-1,0
cero,15,89.9531,35,0,-1,0
cero,12.36,311.377,36.045,0,-1,0
cero,15,152.497,47.125,0,-1,0
cero,11.3299,144.505,38.663,0,-1,0
cero,13.8889,88.6859,34.338,0,-1,0
