id,a0,a1,a2,a3,a4,
cero,12,70.8091,35.0605,0,-1,0
cero,12.8286,0.739254,36.137,0,-1,0
cero,13.3333,34.9486,40.8889,0,-1,0
cero,12.687,352.6,33.408,0,-1,0
cero,12,12.1767,32,0,-1,0
cero,13.5981,307.222,38.094,0,-1,0
cero,13.0909,20.1836,43.7273,0,-1,0
cero,12.5294,39.679,30.1324,0,-1,0
cero,14.6063,111.926,35.3619,0,-1,0
cero,14.3333,239.776,35.0417,0,-1,0
cero,13.5644,262.987,38.9563,0,-1,0
cero,13.8333,239.927,40.6806,0,-1,0
cero,13,89.5337,31.3333,0,-1,0
cero,12.8571,56.3582,34.4286,0,-1,0
cero,12.4074,270.018,38.1956,0,-1,0
cero,12.7714,87.3846,31.2893,0,-1,0
cero,13.1654,24.8743,31.6994,0,-1,0
cero,14.3458,191.945,40.4037,0,-1,0
cero,12.871,237.581,31.3266,0,-1,0
cero,12.8571,327.388,40.4762,0,-1,0
cero,12.4286,318.114,32.0893,0,-1,0
cero,13.8148,208.668,37.4345,0,-1,0
cero,10.875,15.9692,30.5625,0,-1,0
cero,14.7031,298.139,34.5185,0,-1,0
cero,13.3077,55.0967,44.9263,0,-1,0
cero,14.3456,191.624,34.7447,0,-1,0
cero,14.4706,342.758,44.8823,0,-1,0
cero,12.7714,232.75,37.2893,0,-1,0
cero,13.0471,280.708,45.6418,0,-1,0
cero,14.0259,279.742,34.8726,0,-1,0
cero,16.5205,321.688,35.671,0,-1,0
cero,12.7558,336.475,30.613,0,-1,0
cero,13.7143,283.87,31.1429,0,-1,0
cero,14.6059,348.789,40.5892,0,-1,0
cero,12,91.4795,32,0,-1,0
cero,13.5789,122.414,36.3158,0,-1,0
cero,13.551,267.001,33.4448,0,-1,0
cero,13.1967,51.1932,31.8366,0,-1,0
cero,14.102,173.711,34.8193,0,-1,0
cero,12,156.279,37,0,-1,0
cero,13.1379,247.979,30.5215,0,-1,0
cero,12.7297,99.6181,36.2737,0,-1,0
cero,12.9623,96.7221,50.6816,0,-1,0
cero,14.4216,114.238,32.2185,0,-1,0
cero,13.657,151.176,36.1147,0,-1,0
cero,12.8735,109.053,46.8175,0,-1,0
cero,13.5818,152.401,58.9114,0,-1,0
cero,14.7857,263.201,46.3531,0,-1,0
cero,12.8919,254.642,32.4088,0,-1,0
cero,12.913,358.964,38.5326,0,-1,0
cero,13.0602,351.898,31.5076,0,-1,0
cero,14.3571,100.998,34.1607,0,-1,0
cero,13.7159,113.536,44.9283,0,-1,0
cero,12.9474,102.623,38.4737,0,-1,0
cero,13.4612,124.755,47.1607,0,-1,0
cero,14.0769,93.1117,47.3365,0,-1,0
cero,14.8125,98.176,39.5156,0,-1,0
cero,14.6364,91.9644,45.1856,0,-1,0
cero,13.2064,36.339,39.6978,0,-1,0
cero,14.4118,122.46,34.0601,0,-1,0
cero,12.5862,88.7394,36.7482,0,-1,0
cero,12.6,267.23,30.175,0,-1,0
cero,12.6,90.714,39.225,0,-1,0
cero,11.9434,86.4502,39.0024,0,-1,0
cero,13.7289,42.8923,36.0344,0,-1,0
cero,12.8571,73.771,42.4286,0,-1,0
cero,13.8293,296.54,41.9055,0,-1,0
cero,14.5,293.585,35.0833,0,-1,0
cero,13.2,106.38,31.6,0,-1,0
cero,12.4746,106.961,31.4016,0,-1,0
cero,12.7016,115.11,48.672,0,-1,0
cero,14.1377,110.417,45.56,0,-1,0
cero,11.5479,45.2402,52.2072,0,-1,0
cero,14.552,117.894,48.5997,0,-1,0
cero,13.6667,163.496,31.0417,0,-1,0
cero,12.0857,63.6706,51.0072,0,-1,0
cero,11.9362,328.344,36.0027,0,-1,0
cero,13.4981,150.629,38.5826,0,-1,0
cero,12,329.707,31,0,-1,0
cero,13.7893,292.812,31.1142,0,-1,0
cero,11.8085,70.5859,32.0239,0,-1,0
cero,13.0912,299.388,33.0407,0,-1,0
cero,11.85,26.0559,36.0125,0,-1,0
cero,13.3636,222.231,40.1364,0,-1,0
cero,13.0212,230.052,37.6181,0,-1,0
cero,13.7692,277.966,45.6955,0,-1,0
cero,14.6,169.211,37.8167,0,-1,0
cero,12.15,226.803,31.0125,0,-1,0
cero,12.0938,281.805,44.0078,0,-1,0
cero,12.5745,293.635,35.2154,0,-1,0
cero,15.0198,161.496,37.1559,0,-1,0
cero,14.6816,9.23635,32.5666,0,-1,0
cero,12.9574,255.93,37.5984,0,-1,0
cero,13.7547,261.28,57.2665,0,-1,0
cero,13.9424,191.311,45.7177,0,-1,0
cero,11.2857,7.3851,30.1488,0,-1,0
cero,12.7377,200.314,45.4611,0,-1,0
cero,13.7368,322.388,42.5921,0,-1,0
cero,10.9024,338.309,31.686,0,-1,0
cero,12.8298,194.793,40.4495,0,-1,0
cero,13.3125,301.167,34.7656,0,-1,0
cero,12,319.201,34,0,-1,0
cero,12.7844,243.768,30.4489,0,-1,0
cero,12.6774,178.076,31.1976,0,-1,0
cero,12.9603,113.87,32.1227,0,-1,0
cero,14.2801,348.41,38.3214,0,-1,0
cero,13.2162,318.572,36.7601,0,-1,0
cero,12.8363,16.5365,33.6128,0,-1,0
cero,14.0769,346.202,31.5577,0,-1,0
cero,11.5,19.607,31.1667,0,-1,0
cero,14.3077,351.909,31.9231,0,-1,0
cero,13.1818,235.977,31.6402,0,-1,0
cero,15.4884,100.434,36.751,0,-1,0
cero,13.3077,55.8538,38.9263,0,-1,0
cero,13.6667,205.429,60.4305,0,-1,0
cero,13.2857,213.717,31.8036,0,-1,0
cero,14.7131,359.551,51.8072,0,-1,0
cero,13.8462,198.846,31.2308,0,-1,0
cero,11.8302,213.492,42.0212,0,-1,0
cero,12.6585,199.351,37.2469,0,-1,0
cero,13.3392,197.326,41.5855,0,-1,0
cero,15,173.349,33.25,0,-1,0
cero,12.8182,4.9624,33.3068,0,-1,0
cero,13.2632,94.1857,43.8421,0,-1,0
