id,a0,a1,a2,a3,a4,a5
cero,8.07261,261.345,0.00106757,0,3,0
cero,8.07261,54.8261,0.00184023,0,3,0
cero,8.07261,337.037,0.00111339,0,3,0
cero,8.07261,252.64,0.00167801,0,3,0
cero,8.07261,152.109,0.00133168,0,3,0
cero,8.07261,246.53,0.00125906,0,3,0
cero,8.07261,165.798,0.00176493,0,3,0
cero,8.07261,350.02,0.00159549,0,3,0
cero,8.07261,301.394,0.00121579,0,3,0
cero,8.07261,86.9449,0.00123193,0,3,0
cero,8.07261,147.097,0.00162458,0,3,0
cero,8.07261,114.729,0.00136328,0,3,0
cero,8.07261,336.297,0.00129214,0,3,0
cero,8.07261,187.628,0.00105565,0,3,0
cero,8.07261,9.57579,0.00156437,0,3,0
cero,8.07261,359.603,0.00109866,0,3,0
cero,8.07261,57.5414,0.00114743,0,3,0
cero,8.07261,111.622,0.00112421,0,3,0
cero,8.07261,237.328,0.00194612,0,3,0
cero,8.07261,166.708,0.0010711,0,3,0
cero,8.07261,114.988,0.00142834,0,3,0
cero,8.07261,49.6677,0.00147112,0,3,0
cero,8.07261,45.1743,0.00130269,0,3,0
cero,8.07261,177.824,0.00110256,0,3,0
cero,8.07261,44.4842,0.00101971,0,3,0
cero,8.07261,67.142,0.00123346,0,3,0
cero,8.07261,15.0844,0.00182339,0,3,0
cero,8.07261,229.447,0.00114563,0,3,0
cero,8.07261,52.13,0.00122158,0,3,0
cero,8.07261,237.109,0.00108449,0,3,0
cero,8.07261,120.17,0.00146792,0,3,0
cero,8.07261,73.767,0.0010866,0,3,0
cero,8.07261,85.5173,0.00146564,0,3,0
cero,8.07261,277.906,0.00138848,0,3,0
cero,8.07261,110.216,0.00109962,0,3,0
cero,8.07261,188.894,0.00125073,0,3,0
cero,8.07261,28.6844,0.0010379,0,3,0
cero,8.07261,166.367,0.00101945,0,3,0
cero,8.07261,11.9712,0.00157021,0,3,0
cero,8.07261,207.714,0.00104642,0,3,0
cero,8.07261,184.112,0.00169823,0,3,0
cero,8.07261,24.9947,0.0012902,0,3,0
cero,8.07261,8.65777,0.00105618,0,3,0
cero,8.07261,202.585,0.0010047,0,3,0
cero,8.07261,167.411,0.00133786,0,3,0
cero,8.07261,156.82,0.0010343,0,3,0
cero,8.07261,160.991,0.00247471,0,3,0
cero,8.07261,26.5364,0.00158991,0,3,0
cero,8.07261,282.873,0.00152414,0,3,0
cero,11.4164,286.402,0.00120165,1,5,0
cero,11.4164,289.625,0.00111505,1,5,0
cero,11.4164,26.7851,0.00143619,1,5,0
cero,11.4164,78.4139,0.00113567,1,5,0
cero,11.4164,252.249,0.00179688,1,5,0
cero,11.4164,222.031,0.00113176,1,5,0
cero,11.4164,148.736,0.00170586,1,5,0
cero,11.4164,164.956,0.00104442,1,5,0
cero,11.4164,10.8093,0.00117527,1,5,0
cero,11.4164,260.484,0.00139053,1,5,0
cero,11.4164,177.768,0.00135263,1,5,0
cero,11.4164,48.2521,0.00111148,1,5,0
cero,11.4164,219.752,0.00108068,1,5,0
cero,11.4164,352.053,0.0017432,1,5,0
cero,11.4164,353.138,0.00108227,1,5,0
cero,11.4164,76.8838,0.00129225,1,5,0
cero,11.4164,241.339,0.00127511,1,5,0
cero,11.4164,319.693,0.00118717,1,5,0
cero,11.4164,307.056,0.00114613,1,5,0
cero,11.4164,236.387,0.00100886,1,5,0
cero,11.4164,25.1443,0.00125817,1,5,0
cero,11.4164,56.1054,0.00125373,1,5,0
cero,11.4164,299.013,0.00171548,1,5,0
cero,11.4164,13.3658,0.0011227,1,5,0
cero,11.4164,208.084,0.0017813,1,5,0
cero,11.4164,31.568,0.00100367,1,5,0
cero,11.4164,346.23,0.00144217,1,5,0
cero,11.4164,90.607,0.00115621,1,5,0
cero,11.4164,190.273,0.00133157,1,5,0
cero,11.4164,162.24,0.00120902,1,5,0
cero,11.4164,162.195,0.00296548,1,5,0
cero,11.4164,191.692,0.00102294,1,5,0
cero,11.4164,25.0848,0.0013564,1,5,0
cero,11.4164,201.898,0.00108852,1,5,0
cero,11.4164,30.1174,0.00105986,1,5,0
