id,a0,a1,a2,a3,a4,a5
cero,13.1667,332.686,51.6806,0,-1,0
cero,12.8182,318.274,31.2045,0,-1,0
cero,13.6109,358.98,32.0318,0,-1,0
cero,13.5135,88.9246,90.7319,0,-1,0
cero,14.6897,319.58,89.8276,0,-1,0
cero,13.6667,272.255,39.0417,0,-1,0
cero,9.96774,62.8726,45.7782,0,-1,0
cero,13.4347,111.282,105.818,0,-1,0
cero,13.6829,192.589,95.8296,0,-1,0
cero,11.25,177.464,64.375,0,-1,0
cero,13.0762,356.464,35.203,0,-1,0
cero,13.883,345.15,34.0287,0,-1,0
cero,12.8333,296.889,36.3472,0,-1,0
cero,13.6569,78.1826,84.4379,0,-1,0
cero,15.1804,260.429,35.6824,0,-1,0
cero,13.1011,180.183,65.8882,0,-1,0
cero,12.7297,171.226,32.2737,0,-1,0
cero,13.125,58.8348,30.5625,0,-1,0
cero,13.2353,281.657,36.7206,0,-1,0
cero,13.8641,270.318,76.2346,0,-1,0
cero,14.1985,81.1661,99.3378,0,-1,0
cero,13.2989,252.218,40.3425,0,-1,0
cero,11.7692,175.958,39.0192,0,-1,0
cero,14.2054,357.527,77.6101,0,-1,0
cero,12.7519,123.439,31.5256,0,-1,0
cero,12.3932,170.958,53.1329,0,-1,0
cero,12.8478,65.6768,55.1786,0,-1,0
cero,12.1429,278.151,36.006,0,-1,0
cero,14.4355,211.597,73.9117,0,-1,0
cero,12.9834,249.149,92.7226,0,-1,0
cero,12.0968,276.939,35.004,0,-1,0
cero,12.6986,87.3097,76.4949,0,-1,0
cero,12.6395,286.944,49.2331,0,-1,0
cero,12,196.601,41,0,-1,0
cero,13.9286,307.724,33.4464,0,-1,0
cero,12.9545,233.45,51.5568,0,-1,0
cero,12.6,127.025,51.175,0,-1,0
cero,12.6522,62.1801,39.1359,0,-1,0
cero,13.6667,331.725,32.0417,0,-1,0
cero,12.5294,312.719,31.1324,0,-1,0
cero,11.0625,296.115,36.3906,0,-1,0
cero,12.625,354.235,60.2604,0,-1,0
cero,14,89.7159,36.6667,0,-1,0
cero,15,240.587,33.625,0,-1,0
cero,13.4123,239.184,35.9041,0,-1,0
cero,13.3636,145.122,67.1364,0,-1,0
cero,12.3913,232.013,59.1467,0,-1,0
cero,12.5,192.413,35.125,0,-1,0
cero,14.1,318.385,53.45,0,-1,0
cero,12.931,314.245,30.3491,0,-1,0
cero,20.0769,207.497,32.7788,1,-1,0
cero,17.9882,35.3033,43,1,-1,0
cero,17.7673,165.158,44.0126,1,-1,0
cero,17.8571,178.946,30.006,1,-1,0
cero,18.7373,104.767,31.0601,1,-1,0
cero,16.0588,357.635,32.8897,1,-1,0
cero,18.3271,51.086,31.0214,1,-1,0
cero,15.9562,97.1774,69.1733,1,-1,0
cero,18.8028,93.0841,31.0866,1,-1,0
cero,18.4242,110.36,40.3061,1,-1,0
cero,17.0489,354.759,31.1717,1,-1,0
cero,19.7223,190.848,36.322,1,-1,0
cero,18.5733,121.608,61.7082,1,-1,0
cero,16.2632,18.8812,91.7961,1,-1,0
cero,16.9645,340.388,68.6873,1,-1,0
cero,16.831,10.1949,30.4917,1,-1,0
cero,18.3714,292.664,31.8089,1,-1,0
cero,21,182.983,32.5,1,-1,0
cero,17.6024,324.445,89.5781,1,-1,0
cero,21.0989,23.4869,38.2236,1,-1,0
cero,16.9149,176.616,75.0721,1,-1,0
cero,17.3497,283.849,30.09,1,-1,0
cero,18.2101,184.864,32.8169,1,-1,0
cero,16,314.651,88,1,-1,0
cero,15.5491,260.485,33.5065,1,-1,0
cero,15.1849,150.268,45.571,1,-1,0
cero,19.3825,17.1013,32.1969,1,-1,0
cero,13.7233,48.5407,32.6284,1,-1,0
cero,14.9151,325.464,32.4135,1,-1,0
cero,24,343.635,32.1113,1,-1,0
cero,19.5378,333.871,31.2696,1,-1,0
cero,27.5678,22.5788,34.4356,2,-1,0
cero,23.7692,260.677,31.0064,2,-1,0
cero,25.32,229.789,34.2017,2,-1,0
cero,28.8159,85.5003,33.7371,2,-1,0
cero,28.9092,336.656,34.2726,2,-1,0
cero,23.0811,354.954,32.0559,2,-1,0
cero,25.2328,86.3879,30.0827,2,-1,0
cero,24.0566,315.295,58.0008,2,-1,0
cero,23.8571,85.1629,77.006,2,-1,0
cero,24,266.169,32,2,-1,0
cero,23.0909,14.5614,30.2892,2,-1,0
cero,25,15.9871,30.0833,2,-1,0
cero,24.2776,91.1748,30.0045,2,-1,0
cero,25.0249,132.891,40.174,2,-1,0
cero,22.7753,338.521,47.2816,2,-1,0
cero,21,106.08,30.0417,2,-1,0
cero,26.2996,250.89,46.4168,2,-1,0
cero,21,20.9899,46.75,2,-1,0
cero,21.4865,38.8331,50.0822,2,-1,0
cero,22.1311,239.206,61.0925,2,-1,0
cero,26.1948,341.384,36.9497,2,-1,0
cero,22.8976,19.9529,38.1601,2,-1,0
cero,24.6896,187.267,64.1799,2,-1,0
cero,23.8654,265.607,35.002,2,-1,0
cero,22.3333,329.041,87.3472,2,-1,0
cero,21,244.807,38.2083,2,-1,0
cero,21.7347,152.791,78.1641,2,-1,0
cero,21,187.199,32.25,2,-1,0
cero,26.5861,154.881,30.4989,2,-1,0
cero,22.6364,39.7534,31.0947,2,-1,0
cero,24.2751,323.688,43.0058,2,-1,0
cero,26.2794,237.615,59.1844,2,-1,0
cero,22.2697,20.0702,37.6424,2,-1,0
cero,21,343.403,45.9167,2,-1,0
cero,21.1713,182.613,31.4164,2,-1,0
cero,24.4892,310.79,39.04,2,-1,0
cero,27.8824,134.744,34.3725,2,-1,0
cero,23.8154,219.309,32.553,2,-1,0
cero,29.0998,70.2785,31.2039,2,-1,0
cero,22.5319,293.844,68.469,2,-1,0
cero,21.905,36.2607,30.2159,2,-1,0
cero,23.6491,294.233,78.0504,2,-1,0
cero,21,92.3244,50.9583,2,-1,0
cero,25,200.804,31.0417,2,-1,0
cero,25.3337,136.307,30.1271,2,-1,0
cero,25.4631,14.9984,32.118,2,-1,0
cero,27.1724,244.918,30.4449,2,-1,0
cero,24.371,350.457,31.0082,2,-1,0
cero,26.0769,234.147,32.7788,2,-1,0
cero,24.7358,150.196,41.1329,2,-1,0
cero,23.9092,321.411,32.452,2,-1,0
cero,28.658,237.468,32.1249,2,-1,0
cero,28.4934,252.33,33.2803,2,-1,0
cero,27.2208,47.2475,34.661,2,-1,0
cero,25.95,350.376,32.7042,2,-1,0
cero,25.5,214.03,34.0833,2,-1,0
cero,26.3297,14.7835,32.2465,2,-1,0
cero,30.4286,15.2659,35.0179,2,-1,0
cero,39.3333,23.9161,37.6944,3,-1,0
cero,40.1851,117.955,33.6472,3,-1,0
cero,34.5964,85.9318,42.1996,3,-1,0
cero,34.9598,174.522,31.064,3,-1,0
cero,38.9433,13.3525,30.3543,3,-1,0
cero,41.0557,114.918,36.655,3,-1,0
cero,37.0588,61.5485,30.0662,3,-1,0
cero,33.9043,50.2791,35.1406,3,-1,0
cero,33.2727,33.128,31.2841,3,-1,0
cero,24.6943,342.675,36.0811,3,-1,0
cero,37.7875,295.876,30.262,3,-1,0
cero,38.833,67.9782,40.6335,3,-1,0
cero,35.25,32.6212,39.0313,3,-1,0
cero,33.6,156.034,30.4,3,-1,0
cero,28.4221,19.3691,32.9384,3,-1,0
cero,37.5147,276.891,32.0636,3,-1,0
cero,38.0954,206.797,33.9388,3,-1,0
cero,37.3846,120.351,31.0865,3,-1,0
cero,38,296.117,30.0833,3,-1,0
cero,38.625,229.308,31.7656,3,-1,0
cero,33.2,240.528,44.8167,3,-1,0
cero,36,264.425,33,3,-1,0
cero,34,203.325,32.1667,3,-1,0
cero,34.6762,343.795,32.1948,3,-1,0
cero,36,227.462,31.9785,3,-1,0
cero,40.8785,307.769,32.8843,3,-1,0
cero,41.8245,29.1261,31.7931,3,-1,0
cero,34.4912,16.2493,33.2477,3,-1,0
cero,38.3737,17.0362,41.0887,3,-1,0
cero,32.3543,11.3154,42.7804,3,-1,0
cero,35.6567,325.935,46.2464,3,-1,0
cero,35.6864,98.5928,32.5504,3,-1,0
cero,45,189.793,30.125,4,-1,0
cero,48.9164,120.22,32.0063,4,-1,0
cero,36,105.343,35.7188,4,-1,0
cero,58.3636,188.373,32.3674,4,-1,0
cero,50.1818,112.078,30.2424,4,-1,0
cero,49.015,305.244,30.8317,4,-1,0
cero,37.3237,103.422,31.2327,4,-1,0
cero,41.2406,151.915,30.5582,4,-1,0
cero,51.433,151.59,30.6995,4,-1,0
cero,52.5882,267.708,31.4142,4,-1,0
cero,39.6081,192.401,34.2951,4,-1,0
cero,51.6237,230.597,30.5117,4,-1,0
cero,51.8182,234.672,31.3712,4,-1,0
cero,55.2141,290.634,34.6564,4,-1,0
cero,46.6957,4.76206,31.0453,4,-1,0
cero,42.9362,2.39644,31.6515,4,-1,0
cero,53.2233,206.121,37.0733,4,-1,0
cero,72,284.579,36.5557,4,-1,0
cero,52.215,38.0345,31.523,4,-1,0
cero,42,345.232,30.4167,4,-1,0
cero,47.4545,315.132,35.0114,4,-1,0
cero,48.1701,322.244,30.4037,4,-1,0
cero,48.7975,111.744,34.0109,4,-1,0
cero,46.6019,17.6683,42.2473,4,-1,0
cero,47.6332,353.684,46.9043,4,-1,0
cero,72,161.962,26.8111,5,-1,0
cero,72,240.927,34.515,5,-1,0
cero,72,298.214,20.9704,5,-1,0
cero,72,10.0635,29.6784,5,-1,0
cero,72,237.771,21.0242,5,-1,0
cero,72,199.26,32.9155,5,-1,0
cero,72,355.906,27.7829,5,-1,0
cero,72,350.689,34.7562,5,-1,0
cero,72,206.907,41.1698,5,-1,0
cero,72,208.586,42.0156,5,-1,0
cero,72,282.624,34.3036,5,-1,0
cero,72,272.148,32.2424,5,-1,0
cero,72,279.101,34.391,5,-1,0
cero,72,210.246,13.3333,5,-1,0
cero,72,33.1457,43.7316,5,-1,0
cero,72,15.2319,27.7014,5,-1,0
cero,72,13.3023,38.219,5,-1,0
cero,72,33.0163,25.0068,5,-1,0
uno,8.65459,191.796,166.201,0,-1,1
uno,9.11215,188.123,171.394,0,-1,1
uno,8.88785,185.544,163.394,0,-1,1
uno,9,186.156,169.125,0,-1,1
uno,8.83562,186.62,159.152,0,-1,1
uno,13.8,285.262,36.35,0,-1,1
uno,13.0258,189.467,153.267,0,-1,1
uno,13.8571,286.571,32.006,0,-1,1
uno,13.6452,316.144,35.1653,0,-1,1
uno,14.0724,173.392,37.2428,0,-1,1
uno,12.5744,190.749,150.146,0,-1,1
uno,11.4127,193.39,184.334,0,-1,1
uno,11.7805,251.319,30.0275,0,-1,1
uno,14.5574,316.754,31.8962,0,-1,1
uno,13.9944,194.306,158.889,0,-1,1
uno,14.1176,128.544,88.2353,0,-1,1
uno,11.6842,111.394,31.0526,0,-1,1
uno,9.05882,197.264,162.255,0,-1,1
uno,12.668,195.709,152.531,0,-1,1
uno,12.8182,194.407,156.25,0,-1,1
uno,12.4286,71.5972,30.0893,0,-1,1
uno,8.87755,195.152,155.635,0,-1,1
uno,13.6,112.106,32.0667,0,-1,1
uno,9,191.464,156.75,0,-1,1
uno,9,191.743,160.875,0,-1,1
uno,8.93793,189.656,161.589,0,-1,1
uno,14,244.8,32.6667,0,-1,1
uno,9.04138,187.036,170.628,0,-1,1
uno,13.8,72.1027,34.35,0,-1,1
uno,9.12189,188.709,165.251,0,-1,1
uno,11.2286,193.685,33.2893,0,-1,1
uno,14.75,2.86346,32.5208,0,-1,1
uno,11.9238,67.1655,33.0036,0,-1,1
uno,12.8984,115.097,37.4658,0,-1,1
uno,11.2091,205.243,169.443,0,-1,1
uno,11.4615,32.4075,30.1571,0,-1,1
uno,12.0669,205.166,171.92,0,-1,1
uno,9,197.512,156.75,0,-1,1
uno,9.28302,199.81,163.868,0,-1,1
uno,9,199.162,163.292,0,-1,1
uno,9,193.155,161.504,0,-1,1
uno,9,189.849,161.625,0,-1,1
uno,13.1389,192.879,152.891,0,-1,1
uno,9.22222,184.483,154.894,0,-1,1
uno,9.07792,181.567,159.132,0,-1,1
uno,14.3571,200.28,33.1607,0,-1,1
uno,8.86364,185.812,156.011,0,-1,1
uno,9,190.681,167.125,0,-1,1
uno,13.5482,242.217,31.6006,0,-1,1
uno,9,197.184,163.375,0,-1,1
uno,11.8966,45.9362,36.0043,0,-1,1
uno,11.0858,201.866,192.544,0,-1,1
uno,10.3269,200.493,180.245,0,-1,1
uno,10.2855,200.49,180.549,0,-1,1
uno,13.8699,246.82,34.9819,0,-1,1
uno,9,192.882,168,0,-1,1
uno,9,194.071,170.25,0,-1,1
uno,9.14136,185.263,162.817,0,-1,1
uno,8.49398,181.779,167.17,0,-1,1
uno,8.52941,181.581,164.532,0,-1,1
uno,9,185.482,168,0,-1,1
uno,9,185.874,165.75,0,-1,1
uno,9,189.632,173.5,0,-1,1
uno,13.9697,88.4808,40.2157,0,-1,1
uno,9,188.185,172.875,0,-1,1
uno,12.5217,24.8069,34.1739,0,-1,1
uno,9.25656,193.609,174.718,0,-1,1
uno,9,204.448,169.25,0,-1,1
uno,9,204.152,172,0,-1,1
uno,11.3333,149.229,32.2222,0,-1,1
uno,13.8462,111.756,33.2308,0,-1,1
uno,14.1989,198.241,191.634,0,-1,1
uno,8.4,204.839,161.16,0,-1,1
uno,9,195.119,169.25,0,-1,1
uno,13.9286,0.355393,36.4464,0,-1,1
uno,9.15996,191.197,173.898,0,-1,1
uno,9.99983,187.471,180.662,0,-1,1
uno,12.3529,64.0624,32.0588,0,-1,1
uno,14.3488,94.1209,32.4933,0,-1,1
uno,12.6,42.1978,31.125,0,-1,1
uno,12,258.476,33,0,-1,1
uno,11.4255,337.962,44.2154,0,-1,1
uno,9,183.855,159.5,0,-1,1
uno,13.0109,190.198,165.078,0,-1,1
uno,10.3744,187.368,161.556,0,-1,1
uno,12.2553,190.555,154.255,0,-1,1
uno,12.1963,124.544,32.2996,0,-1,1
uno,9.13741,192.832,166.909,0,-1,1
uno,9.10619,193.659,165.143,0,-1,1
uno,12.7714,151.418,38.2893,0,-1,1
uno,12.2684,108.822,38.0422,0,-1,1
uno,9.87385,198.051,180.527,0,-1,1
uno,11.8846,204.747,31.0096,0,-1,1
uno,9,200.965,166,0,-1,1
uno,12.3864,196.964,150.547,0,-1,1
uno,8.94393,201.396,165.88,0,-1,1
uno,9,199.515,165.5,0,-1,1
uno,9,198.134,164.75,0,-1,1
uno,9.1978,198.572,161.924,0,-1,1
uno,9.05405,196.027,163.38,0,-1,1
uno,12.4,299.983,31.0667,0,-1,1
uno,9,185.234,162.222,0,-1,1
uno,12.2174,188.516,149.181,0,-1,1
uno,12.3509,189.87,151.453,0,-1,1
uno,9,181.478,156.875,0,-1,1
uno,9,181.83,164.375,0,-1,1
uno,9,181.167,163.125,0,-1,1
uno,8.91176,184.421,161.007,0,-1,1
uno,13,259.154,35.5417,0,-1,1
uno,8.94051,204.048,168.113,0,-1,1
uno,8.94066,204.616,168.144,0,-1,1
uno,14,314.19,31,0,-1,1
uno,9.05217,209.137,169.879,0,-1,1
uno,8.90769,205.702,163.633,0,-1,1
uno,8.9,205.177,163.008,0,-1,1
uno,9.64615,203.757,161.002,0,-1,1
uno,9,204.539,163.75,0,-1,1
uno,13.2581,149.054,30.6814,0,-1,1
uno,12.1579,201.87,30.0132,0,-1,1
uno,14,308.488,31.3333,0,-1,1
uno,9,196.59,161.5,0,-1,1
uno,14.4746,107.379,33.0507,0,-1,1
uno,13.6875,293.179,33.2656,0,-1,1
uno,9.27552,186.045,170.814,0,-1,1
uno,12.9375,173.387,34.3906,0,-1,1
uno,18,193.522,166.84,0,-1,1
uno,9.04959,187.533,171.629,0,-1,1
uno,13.8752,188.69,166.437,0,-1,1
uno,9,187.238,174.5,0,-1,1
uno,9,187.875,172.25,0,-1,1
uno,12.2632,187.824,155.274,0,-1,1
uno,9,189.147,166.875,0,-1,1
uno,9.09524,189.92,167.766,0,-1,1
uno,13.3413,80.1146,31.4165,0,-1,1
uno,12.701,345.79,30.682,0,-1,1
uno,9,197.673,166.875,0,-1,1
uno,9.65966,196.282,171.506,0,-1,1
uno,9.76358,196.261,173.557,0,-1,1
uno,13.9089,193.263,185.32,0,-1,1
uno,10.7959,193.043,176.489,0,-1,1
uno,13.7284,193.255,184.302,0,-1,1
uno,10.1839,192.663,186.589,0,-1,1
uno,12.1331,191.373,153.072,0,-1,1
uno,8.59322,189.341,153.511,0,-1,1
uno,12.6962,191.347,147.595,0,-1,1
uno,14.3333,57.9506,34.0417,0,-1,1
uno,15.2526,57.5961,36.102,0,-1,1
uno,9,191.147,154.25,0,-1,1
uno,12.938,103.406,33.6594,0,-1,1
uno,14.3703,82.3437,100.854,0,-1,1
uno,13.3722,66.4338,32.1042,0,-1,1
uno,12.7714,183.317,35.2893,0,-1,1
uno,9.33643,192.195,155.429,0,-1,1
uno,15.7629,343.156,35.6758,0,-1,1
uno,13.7593,321.708,65.629,0,-1,1
uno,13.6435,313.529,35.2176,0,-1,1
uno,9.69231,188.922,151.923,0,-1,1
uno,11.753,313.234,33.024,0,-1,1
uno,9.25,186.975,153.042,0,-1,1
uno,13.4951,240.592,35.918,0,-1,1
uno,13.1992,128.623,30.6564,0,-1,1
uno,9,210.95,163.75,0,-1,1
uno,10.9286,14.4259,32.4464,0,-1,1
uno,9.11765,207.453,155.885,0,-1,1
uno,8.4,210.704,156.72,0,-1,1
uno,14.6021,162.454,34.8823,0,-1,1
