id;a0;a1;a2;a3;a4;Column1
cero;64;26.5504;0.000111808;4;-1;0
cero;64;239.507;0.000111368;4;-1;0
cero;64;188.286;0.000113221;4;-1;0
cero;64;352.504;0.000115542;4;-1;0
cero;64;15.7594;0.000111835;4;-1;0
cero;64;347.36;0.00011107;4;-1;0
cero;64;321.992;0.000115178;4;-1;0
cero;64;318.378;0.000112582;4;-1;0
cero;64;48.1517;0.000111409;4;-1;0
cero;64;40.9224;0.000110691;4;-1;0
cero;64;260.525;0.000112701;4;-1;0
cero;64;269.382;0.000115464;4;-1;0
cero;64;283.538;0.000111819;4;-1;0
cero;64;106.469;0.0001125;4;-1;0
cero;64;26.5432;0.000116045;4;-1;0
cero;64;268.026;0.000115328;4;-1;0
cero;64;117.738;0.000117029;4;-1;0
cero;64;119.226;0.0001129;4;-1;0
cero;64;269.067;0.00011531;4;-1;0
cero;64;212.038;0.000113895;4;-1;0
cero;64;263.347;0.000117105;4;-1;0
cero;64;19.4651;0.000117333;4;-1;0
cero;64;259.205;0.000114789;4;-1;0
cero;64;347.452;0.000113989;4;-1;0
cero;64;18.8881;0.000114844;4;-1;0
cero;64;331.276;0.00011648;4;-1;0
cero;64;296.103;0.000109591;4;-1;0
cero;64;4.53923;0.000117277;4;-1;0
cero;64;79.2566;0.000113549;4;-1;0
cero;64;111.666;0.000116473;4;-1;0
cero;64;157.743;0.000109183;4;-1;0
cero;64;200.071;0.000111529;4;-1;0
cero;64;4.73488;0.00011143;4;-1;0
cero;64;257.652;0.000110403;4;-1;0
cero;64;97.1927;0.000117376;4;-1;0
cero;64;295.219;0.000112829;4;-1;0
cero;64;189.281;0.000116862;4;-1;0
cero;64;105.728;0.00011753;4;-1;0
cero;64;28.5338;0.00011416;4;-1;0
cero;64;275.288;0.000115392;4;-1;0
cero;64;115.772;0.000110394;4;-1;0
cero;64;193.337;0.000113189;4;-1;0
cero;64;16.0334;0.000116242;4;-1;0
cero;64;103.204;0.000117007;4;-1;0
cero;64;127.956;0.000114642;4;-1;0
cero;64;218.471;0.00011153;4;-1;0
cero;64;135.514;0.000109702;4;-1;0
cero;64;275.933;0.000110278;4;-1;0
cero;64;178.399;0.000111491;4;-1;0
cero;64;102.213;0.000109754;4;-1;0
cero;64;284.642;0.000109403;4;-1;0
cero;64;197.537;0.000109185;4;-1;0
cero;64;106.333;0.000110815;4;-1;0
cero;64;163.984;0.00010941;4;-1;0
cero;64;16.6582;0.000110775;4;-1;0
cero;64;166.766;0.000117368;4;-1;0
cero;64;27.9775;0.000109898;4;-1;0
cero;64;322.945;0.000116378;4;-1;0
cero;64;113.986;0.000114519;4;-1;0
cero;64;58.5357;0.000109486;4;-1;0
cero;64;293.957;0.000111796;4;-1;0
cero;64;68.3885;0.000110798;4;-1;0
cero;64;204.894;0.000112165;4;-1;0
cero;64;71.9646;0.00010939;4;-1;0
cero;64;195.312;0.000116419;4;-1;0
cero;64;18.8444;0.000114281;4;-1;0
cero;64;210.102;0.000109074;4;-1;0
cero;64;172.247;0.000109372;4;-1;0
cero;64;60.6792;0.000111737;4;-1;0
cero;64;52.3904;0.000115209;4;-1;0
cero;64;202.631;0.000113596;4;-1;0
cero;64;234.369;0.000109526;4;-1;0
cero;64;162.488;0.00010942;4;-1;0
cero;64;205.348;0.000110458;4;-1;0
cero;64;87.0557;0.00011499;4;-1;0
cero;64;204.83;0.000112793;4;-1;0
cero;64;222.362;0.000114982;4;-1;0
cero;64;147.627;0.00011053;4;-1;0
cero;64;27.563;0.000111097;4;-1;0
cero;64;94.4819;0.000109701;4;-1;0
cero;64;26.5135;0.000111145;4;-1;0
cero;64;207.967;0.000112135;4;-1;0
cero;64;202.504;0.000115333;4;-1;0
cero;64;220.843;0.000114427;4;-1;0
cero;64;189.211;0.000109518;4;-1;0
cero;64;193.226;0.000110537;4;-1;0
cero;64;83.4339;0.000116675;4;-1;0
cero;64;69.719;0.000117336;4;-1;0
cero;64;73.7205;0.000114579;4;-1;0
cero;64;333.465;0.000112834;4;-1;0
cero;64;153.852;0.000114092;4;-1;0
cero;64;348.406;0.000114365;4;-1;0
cero;64;175.339;0.000110669;4;-1;0
cero;64;332.744;0.000110926;4;-1;0
cero;64;87.8653;0.000116241;4;-1;0
cero;64;274.683;0.000115841;4;-1;0
cero;64;98.0873;0.000113678;4;-1;0
cero;64;314.292;0.000117362;4;-1;0
cero;64;280.519;0.000114662;4;-1;0
cero;64;248.906;0.000112139;4;-1;0
cero;64;295.682;0.000114793;4;-1;0
cero;64;305.153;0.000108949;4;-1;0
cero;64;359.426;0.000108948;4;-1;0
cero;64;200.175;0.00010884;4;-1;0
cero;64;249.551;0.000108808;4;-1;0
cero;64;77.7361;0.000108753;4;-1;0
cero;64;57.9626;0.000108739;4;-1;0
cero;64;180.425;0.000108719;4;-1;0
cero;64;19.3101;0.000108714;4;-1;0
cero;64;194.056;0.000108711;4;-1;0
cero;64;84.8682;0.000108583;4;-1;0
cero;64;201.938;0.000108535;4;-1;0
cero;64;155.335;0.000108533;4;-1;0
cero;77;202.695;0.000442721;5;-1;0
cero;77;197.934;0.00218325;5;-1;0
cero;77;256.668;0.000233071;5;-1;0
cero;77;195.733;0.00138852;5;-1;0
cero;77;326.96;0.000233003;5;-1;0
cero;77;266.95;0.000216042;5;-1;0
cero;77;267.329;0.000188405;5;-1;0
cero;77;202.29;0.000178562;5;-1;0
cero;77;116.531;0.000593166;5;-1;0
cero;77;204.219;0.000939909;5;-1;0
cero;77;173.63;0.000202571;5;-1;0
cero;77;202.29;0.000995592;5;-1;0
cero;77;254.705;0.000300858;5;-1;0
cero;77;200.963;0.000404705;5;-1;0
cero;77;199.427;0.000468383;5;-1;0
cero;77;195.981;0.000278494;5;-1;0
cero;77;292.116;0.000225927;5;-1;0
cero;77;335.586;0.000345463;5;-1;0
cero;77;200.291;0.000441164;5;-1;0
cero;77;300.282;0.000279624;5;-1;0
cero;77;143.197;0.000311611;5;-1;0
cero;77;201.948;0.000577883;5;-1;0
cero;77;201.249;0.000447377;5;-1;0
cero;77;188.449;0.000535196;5;-1;0
cero;77;189.467;0.000207116;5;-1;0
cero;77;253.513;0.000229101;5;-1;0
cero;77;184.342;0.000200202;5;-1;0
cero;77;203.549;0.000206931;5;-1;0
cero;77;328.093;0.000167358;5;-1;0
cero;77;115.218;0.000169123;5;-1;0
cero;77;321.821;0.000162854;5;-1;0
cero;77;195.563;0.00088384;5;-1;0
cero;77;201.593;0.000899996;5;-1;0
cero;77;194.973;0.000893985;5;-1;0
cero;77;236.151;0.00041072;5;-1;0
cero;77;128.834;0.000333672;5;-1;0
cero;77;263.473;0.000305703;5;-1;0
cero;77;132.882;0.000449602;5;-1;0
cero;77;38.9928;0.000309455;5;-1;0
cero;77;201.238;0.000668885;5;-1;0
cero;77;43.3961;0.00020359;5;-1;0
cero;77;30.8757;0.000202145;5;-1;0
cero;77;195.434;0.000333086;5;-1;0
cero;77;116.689;0.000205408;5;-1;0
cero;77;129.729;0.000233496;5;-1;0
cero;77;151.427;0.000205918;5;-1;0
cero;77;231.558;0.000483987;5;-1;0
cero;77;347.74;0.000268668;5;-1;0
cero;77;201.137;0.000550184;5;-1;0
cero;77;198.742;0.000695092;5;-1;0
cero;77;202.631;0.000250545;5;-1;0
cero;77;138.819;0.000222334;5;-1;0
cero;77;170.213;0.000222364;5;-1;0
cero;77;195.428;0.000302752;5;-1;0
cero;77;200.469;0.000238041;5;-1;0
cero;77;196.558;0.00037321;5;-1;0
cero;77;200.306;0.00100502;5;-1;0
cero;77;163.479;0.00023416;5;-1;0
cero;77;195.16;0.000204939;5;-1;0
cero;77;210.654;0.000427323;5;-1;0
cero;77;157.826;0.000217927;5;-1;0
cero;77;199.774;0.000226346;5;-1;0
cero;77;301.596;0.000248254;5;-1;0
cero;77;202.248;0.000852452;5;-1;0
cero;77;265.471;0.000165387;5;-1;0
cero;77;358.154;0.000214013;5;-1;0
cero;77;292.561;0.000175907;5;-1;0
cero;77;55.3001;0.000218534;5;-1;0
cero;77;201.041;0.000301796;5;-1;0
cero;77;133.939;0.0001931;5;-1;0
cero;77;124.885;0.000239372;5;-1;0
cero;77;203.87;0.000649373;5;-1;0
cero;77;269.145;0.000215547;5;-1;0
cero;77;19.1779;0.000172752;5;-1;0
cero;77;250.309;0.000217148;5;-1;0
cero;77;206.84;0.000780531;5;-1;0
cero;77;201.52;0.000947489;5;-1;0
cero;77;208.111;0.000716166;5;-1;0
cero;77;195.264;0.000227585;5;-1;0
cero;77;208.7;0.000483279;5;-1;0
cero;77;200.294;0.000177211;5;-1;0
cero;77;167.493;0.000187616;5;-1;0
cero;77;201.511;0.00106371;5;-1;0
cero;77;201.529;0.000447156;5;-1;0
cero;77;103.117;0.000163205;5;-1;0
cero;77;250.64;0.00020863;5;-1;0
cero;77;49.9449;0.000175022;5;-1;0
cero;77;113.519;0.000378494;5;-1;0
cero;77;174.063;0.000380584;5;-1;0
cero;77;284.253;0.000213207;5;-1;0
cero;77;320.56;0.000376139;5;-1;0
cero;77;181.081;0.000173211;5;-1;0
cero;77;303.759;0.000167435;5;-1;0
cero;77;268.043;0.0003121;5;-1;0
cero;77;35.5794;0.000201918;5;-1;0
cero;77;192.671;0.0002529;5;-1;0
cero;77;197.92;0.000503799;5;-1;0
cero;77;310.075;0.000164654;5;-1;0
cero;77;357.537;0.000349209;5;-1;0
cero;77;169.296;0.000206887;5;-1;0
cero;77;88.5049;0.000351186;5;-1;0
cero;77;74.6913;0.000223487;5;-1;0
cero;77;198.239;0.00069259;5;-1;0
cero;77;195.338;0.000419962;5;-1;0
cero;77;316.618;0.000266116;5;-1;0
cero;77;198.686;0.00072524;5;-1;0
cero;77;276.321;0.000194166;5;-1;0
cero;77;33.0778;0.000210627;5;-1;0
cero;77;264.932;0.00018249;5;-1;0
cero;77;205.909;0.000239789;5;-1;0
cero;77;293.598;0.0002539;5;-1;0
cero;77;169.702;0.000308096;5;-1;0
cero;77;3.5245;0.00016186;5;-1;0
cero;77;226.252;0.000300484;5;-1;0
cero;77;200.951;0.0011534;5;-1;0
cero;77;177.408;0.000252044;5;-1;0
cero;77;191.732;0.000186054;5;-1;0
cero;77;273.778;0.000389645;5;-1;0
cero;77;13.5024;0.000273044;5;-1;0
cero;77;198.956;0.000245211;5;-1;0
cero;77;144.085;0.000233397;5;-1;0
cero;77;0.474846;0.000262043;5;-1;0
cero;77;108.035;0.00033268;5;-1;0
cero;77;199.638;0.000182936;5;-1;0
cero;77;243.633;0.000317077;5;-1;0
cero;77;200.439;0.000492593;5;-1;0
cero;77;22.5662;0.000177094;5;-1;0
cero;77;84.7282;0.000181164;5;-1;0
cero;77;200.588;0.00088957;5;-1;0
cero;77;201.428;0.000205736;5;-1;0
cero;77;359.695;0.000277934;5;-1;0
cero;77;232.734;0.000310715;5;-1;0
cero;77;188.085;0.00017259;5;-1;0
cero;77;129.832;0.000246782;5;-1;0
cero;77;201.123;0.000692933;5;-1;0
cero;77;193.605;0.000176771;5;-1;0
cero;77;190.746;0.00024016;5;-1;0
cero;77;189.28;0.000515256;5;-1;0
cero;77;287.207;0.000176958;5;-1;0
cero;77;197.585;0.000512743;5;-1;0
cero;77;189.732;0.000602736;5;-1;0
cero;77;198.505;0.000354048;5;-1;0
cero;77;195.461;0.00102155;5;-1;0
cero;77;194.988;0.000528961;5;-1;0
cero;77;196.588;0.000776378;5;-1;0
cero;77;259.823;0.00032185;5;-1;0
cero;77;198.166;0.000200043;5;-1;0
cero;77;318.849;0.000266827;5;-1;0
cero;77;316.913;0.000196222;5;-1;0
cero;77;200.398;0.000246962;5;-1;0
cero;77;198.838;0.00168333;5;-1;0
cero;77;263.036;0.000342169;5;-1;0
cero;77;23.3357;0.000256785;5;-1;0
cero;77;192.778;0.000332936;5;-1;0
cero;77;324.733;0.000219989;5;-1;0
cero;77;200.406;0.000393622;5;-1;0
cero;77;204.988;0.000303707;5;-1;0
cero;77;199.718;0.000299054;5;-1;0
cero;77;196.2;0.000478086;5;-1;0
cero;77;195.704;0.000433459;5;-1;0
cero;77;145.519;0.000198842;5;-1;0
cero;77;197.238;0.000883484;5;-1;0
cero;77;199.819;0.000342147;5;-1;0
cero;77;287.079;0.000271404;5;-1;0
cero;77;203.52;0.000530895;5;-1;0
cero;77;204.172;0.0001805;5;-1;0
cero;77;126.186;0.000168762;5;-1;0
cero;77;199.697;0.000295074;5;-1;0
cero;77;179.598;0.000409113;5;-1;0
cero;77;198.323;0.00129248;5;-1;0
cero;77;284.452;0.000250206;5;-1;0
cero;77;253.92;0.000180878;5;-1;0
cero;77;203.082;0.000216652;5;-1;0
cero;77;207.056;0.000169557;5;-1;0
cero;77;76.2596;0.000278262;5;-1;0
cero;77;206.901;0.000236596;5;-1;0
cero;77;206.444;0.000861155;5;-1;0
cero;77;267.577;0.000269309;5;-1;0
cero;77;216.451;0.000194923;5;-1;0
cero;77;308.862;0.000307232;5;-1;0
cero;77;201.113;0.000501394;5;-1;0
cero;77;218.001;0.00018034;5;-1;0
cero;77;202.189;0.000503;5;-1;0
cero;77;304.524;0.000180351;5;-1;0
cero;77;202.741;0.000312267;5;-1;0
cero;77;266.096;0.00023817;5;-1;0
cero;77;277.334;0.000201591;5;-1;0
cero;77;202.048;0.000257899;5;-1;0
cero;77;200.074;0.000504787;5;-1;0
cero;77;201.867;0.000242574;5;-1;0
cero;77;204.115;0.000877693;5;-1;0
cero;77;200.716;0.000494557;5;-1;0
cero;77;196.878;0.000327066;5;-1;0
cero;77;194.783;0.000311124;5;-1;0
cero;77;152.473;0.000235025;5;-1;0
cero;77;232.593;0.00043241;5;-1;0
cero;77;200.954;0.00066044;5;-1;0
cero;77;280.208;0.000241033;5;-1;0
cero;77;280.92;0.000191638;5;-1;0
cero;77;197.02;0.000712215;5;-1;0
cero;77;197.222;0.000326948;5;-1;0
cero;77;197.013;0.0002607;5;-1;0
cero;77;200.427;0.000534977;5;-1;0
cero;77;205.071;0.000162462;5;-1;0
cero;77;132.316;0.000210012;5;-1;0
cero;77;203.103;0.000505354;5;-1;0
cero;77;142.717;0.000170138;5;-1;0
cero;77;198.295;0.000334028;5;-1;0
cero;77;200.823;0.000633031;5;-1;0
cero;77;203.098;0.000671101;5;-1;0
cero;77;283.595;0.000223742;5;-1;0
cero;77;248.775;0.000364278;5;-1;0
cero;77;119.42;0.00017854;5;-1;0
cero;77;155.587;0.000209177;5;-1;0
cero;77;236.002;0.000270402;5;-1;0
cero;77;201.153;0.000687933;5;-1;0
cero;77;259.89;0.000288755;5;-1;0
cero;77;206.219;0.000370623;5;-1;0
cero;77;50.6639;0.000184753;5;-1;0
cero;77;333.84;0.000183991;5;-1;0
cero;77;200.648;0.000488688;5;-1;0
cero;77;107.386;0.00027498;5;-1;0
cero;77;207.282;0.00028485;5;-1;0
cero;77;178.944;0.000306452;5;-1;0
cero;77;226.352;0.000325742;5;-1;0
cero;77;201.473;0.000526642;5;-1;0
cero;77;199.736;0.000598304;5;-1;0
cero;77;314.508;0.000308262;5;-1;0
cero;77;197.627;0.000271269;5;-1;0
cero;77;111.318;0.000489537;5;-1;0
cero;77;199.829;0.000233167;5;-1;0
cero;77;197.123;0.000393802;5;-1;0
cero;77;61.7136;0.00030929;5;-1;0
cero;77;201.741;0.000372834;5;-1;0
cero;77;219.741;0.000432146;5;-1;0
cero;77;198.413;0.000316125;5;-1;0
cero;77;196.06;0.000720446;5;-1;0
cero;77;195.653;0.000622663;5;-1;0
cero;77;279.085;0.000166922;5;-1;0
cero;77;260.104;0.000171167;5;-1;0
cero;77;194.558;0.000274362;5;-1;0
cero;77;189.763;0.000367171;5;-1;0
cero;77;196.858;0.000358897;5;-1;0
cero;77;215.722;0.000281319;5;-1;0
cero;77;199.145;0.000494262;5;-1;0
cero;77;198.347;0.000679124;5;-1;0
cero;77;199.371;0.00046056;5;-1;0
cero;77;200.095;0.000357244;5;-1;0
cero;77;204.391;0.000582396;5;-1;0
cero;77;313.632;0.000176553;5;-1;0
cero;77;204.504;0.000211229;5;-1;0
cero;77;202.11;0.000397626;5;-1;0
cero;77;114.557;0.000334715;5;-1;0
cero;77;199.29;0.000824521;5;-1;0
cero;77;198.899;0.000520683;5;-1;0
cero;77;199.565;0.000324035;5;-1;0
cero;77;312.147;0.000174639;5;-1;0
cero;77;251.136;0.000237587;5;-1;0
cero;77;199.709;0.000507946;5;-1;0
cero;77;197.976;0.000212048;5;-1;0
cero;77;200.416;0.000320572;5;-1;0
cero;77;203.585;0.000262085;5;-1;0
cero;77;334.616;0.000544347;5;-1;0
cero;77;198.691;0.000396728;5;-1;0
cero;77;197.834;0.000359189;5;-1;0
cero;77;195.325;0.0003972;5;-1;0
cero;77;197.557;0.000201531;5;-1;0
cero;77;199.009;0.000307075;5;-1;0
cero;77;208.982;0.000254789;5;-1;0
cero;77;198.861;0.000403642;5;-1;0
cero;77;201.879;0.000421043;5;-1;0
cero;77;75.0798;0.000248064;5;-1;0
cero;77;143.397;0.000164554;5;-1;0
cero;77;202.783;0.000376372;5;-1;0
cero;77;312.619;0.000200145;5;-1;0
cero;77;193.801;0.000231698;5;-1;0
cero;77;200.704;0.00102437;5;-1;0
cero;77;261.06;0.000194321;5;-1;0
cero;77;347.082;0.00019097;5;-1;0
cero;77;175.427;0.000294175;5;-1;0
cero;77;196.892;0.00041968;5;-1;0
cero;77;196.626;0.000293593;5;-1;0
cero;77;335.684;0.000198995;5;-1;0
cero;77;134.357;0.000206652;5;-1;0
cero;77;198.493;0.000556107;5;-1;0
cero;77;204.565;0.000240807;5;-1;0
cero;77;201.204;0.000823868;5;-1;0
cero;77;353.227;0.000173407;5;-1;0
cero;77;205.19;0.000641693;5;-1;0
cero;77;303.662;0.000256918;5;-1;0
cero;77;199.861;0.000186237;5;-1;0
cero;77;202.626;0.000357955;5;-1;0
cero;77;200.713;0.000386161;5;-1;0
cero;77;199.019;0.000351338;5;-1;0
cero;77;108.161;0.000271378;5;-1;0
cero;77;199.24;0.00037531;5;-1;0
cero;77;207.712;0.0002115;5;-1;0
cero;77;201.853;0.000525689;5;-1;0
cero;77;271.642;0.000298653;5;-1;0
cero;77;198.621;0.000633187;5;-1;0
cero;77;198.51;0.000517064;5;-1;0
cero;77;314.215;0.000248321;5;-1;0
cero;77;224.102;0.000183421;5;-1;0
cero;77;205.216;0.000213862;5;-1;0
cero;77;200.944;0.000545979;5;-1;0
cero;77;196.79;0.0005306;5;-1;0
cero;77;207.097;0.000271862;5;-1;0
cero;77;151.44;0.000168139;5;-1;0
cero;77;311.84;0.000262939;5;-1;0
cero;77;91.8031;0.000194259;5;-1;0
cero;77;115.25;0.000236154;5;-1;0
cero;77;30.6564;0.000186203;5;-1;0
cero;77;199.084;0.000620018;5;-1;0
cero;77;75.4192;0.000212764;5;-1;0
cero;77;31.3134;0.000162315;5;-1;0
cero;77;195.053;0.000464926;5;-1;0
cero;77;195.128;0.000755955;5;-1;0
cero;77;193.625;0.000292051;5;-1;0
cero;77;256.807;0.000215042;5;-1;0
cero;77;194.898;0.000709;5;-1;0
cero;77;199.137;0.000356105;5;-1;0
cero;77;199.895;0.000481451;5;-1;0
cero;77;202.47;0.000455086;5;-1;0
cero;77;307.577;0.000224995;5;-1;0
cero;77;210.08;0.000323464;5;-1;0
cero;77;210.738;0.000176242;5;-1;0
cero;77;209.873;0.000283859;5;-1;0
cero;77;187.219;0.000205924;5;-1;0
cero;77;207.44;0.000427318;5;-1;0
cero;77;205.905;0.000518092;5;-1;0
cero;77;192.86;0.000358755;5;-1;0
cero;77;191.892;0.000572941;5;-1;0
cero;77;329.765;0.000189744;5;-1;0
cero;77;211.349;0.000173447;5;-1;0
cero;77;193.323;0.000631486;5;-1;0
cero;77;196.031;0.00108819;5;-1;0
cero;77;198.715;0.000386589;5;-1;0
cero;77;146.978;0.000280527;5;-1;0
cero;77;200.318;0.000269425;5;-1;0
cero;77;200.581;0.000196605;5;-1;0
cero;77;199.562;0.000204643;5;-1;0
cero;77;146.859;0.000357463;5;-1;0
cero;77;264.797;0.000237475;5;-1;0
cero;77;197.052;0.00112162;5;-1;0
cero;77;197.711;0.00119735;5;-1;0
cero;77;198.152;0.000190774;5;-1;0
cero;77;202.676;0.000557976;5;-1;0
cero;77;202.691;0.000245839;5;-1;0
cero;77;204.629;0.000507478;5;-1;0
cero;77;205.155;0.000609689;5;-1;0
cero;77;203.136;0.000689016;5;-1;0
cero;77;309.419;0.000184618;5;-1;0
cero;77;198.35;0.000196895;5;-1;0
cero;77;199.088;0.000325225;5;-1;0
cero;77;199.054;0.000276775;5;-1;0
cero;77;279.386;0.000326289;5;-1;0
cero;77;200.454;0.000232425;5;-1;0
cero;77;219.583;0.000215575;5;-1;0
cero;77;202.982;0.000778919;5;-1;0
cero;77;204.168;0.000671715;5;-1;0
cero;77;93.0548;0.000197891;5;-1;0
cero;77;66.8592;0.000215044;5;-1;0
cero;77;342.304;0.000178866;5;-1;0
cero;77;92.2565;0.000172525;5;-1;0
cero;77;272.457;0.00044129;5;-1;0
cero;77;281.729;0.000249826;5;-1;0
cero;77;310.351;0.000277;5;-1;0
cero;77;160.113;0.000208303;5;-1;0
cero;77;194.607;0.000381238;5;-1;0
cero;77;193.741;0.000255366;5;-1;0
cero;77;274.013;0.000338251;5;-1;0
cero;77;195.084;0.000532269;5;-1;0
cero;77;294.826;0.000218005;5;-1;0
cero;77;195.347;0.00137407;5;-1;0
cero;77;253.736;0.000230669;5;-1;0
cero;77;200.333;0.00044332;5;-1;0
cero;77;202.604;0.000701646;5;-1;0
cero;77;203.492;0.000228691;5;-1;0
cero;77;205.281;0.000228232;5;-1;0
cero;77;181.927;0.000212838;5;-1;0
cero;77;208.678;0.000535559;5;-1;0
cero;77;207.707;0.000376618;5;-1;0
cero;77;199.425;0.000526395;5;-1;0
cero;77;254.587;0.000346853;5;-1;0
cero;77;354.089;0.000285387;5;-1;0
cero;77;75.0193;0.00019669;5;-1;0
cero;77;217.956;0.000216334;5;-1;0
cero;77;203.248;0.000352682;5;-1;0
cero;77;166.998;0.000225726;5;-1;0
cero;77;200.308;0.000417782;5;-1;0
cero;77;206.042;0.00070837;5;-1;0
cero;77;26.6974;0.000201474;5;-1;0
cero;77;195.242;0.000329703;5;-1;0
cero;77;82.7916;0.000198054;5;-1;0
cero;77;299.881;0.000258812;5;-1;0
cero;77;276.462;0.000198525;5;-1;0
cero;77;200.141;0.00106869;5;-1;0
cero;77;197.115;0.000256095;5;-1;0
cero;77;174.732;0.00020054;5;-1;0
cero;77;216.566;0.000213989;5;-1;0
cero;77;235.497;0.000184312;5;-1;0
cero;77;192.754;0.00110164;5;-1;0
cero;77;278.099;0.000279314;5;-1;0
cero;77;200.03;0.000475115;5;-1;0
cero;77;200.908;0.000216039;5;-1;0
cero;77;201.176;0.00048411;5;-1;0
cero;77;201.568;0.000568538;5;-1;0
cero;77;74.8024;0.000204999;5;-1;0
cero;77;114.716;0.000351812;5;-1;0
cero;77;304.361;0.000351171;5;-1;0
cero;77;202.017;0.000355919;5;-1;0
cero;77;194.22;0.000248342;5;-1;0
cero;77;203.618;0.000243272;5;-1;0
cero;77;203.833;0.00022291;5;-1;0
cero;77;201.842;0.000394446;5;-1;0
cero;77;201.062;0.000419934;5;-1;0
cero;77;203.105;0.0003909;5;-1;0
cero;77;201.535;0.00133888;5;-1;0
cero;77;347.381;0.000263954;5;-1;0
cero;77;112.963;0.000317332;5;-1;0
cero;77;226.916;0.00018784;5;-1;0
cero;77;91.8084;0.000184085;5;-1;0
cero;77;204.039;0.000224998;5;-1;0
cero;77;199.556;0.00021045;5;-1;0
cero;77;254.822;0.000197795;5;-1;0
cero;77;165.719;0.00035839;5;-1;0
cero;77;194.355;0.000196606;5;-1;0
cero;77;194.332;0.000287792;5;-1;0
cero;77;218.799;0.000186531;5;-1;0
cero;77;193.647;0.000298646;5;-1;0
cero;77;195.423;0.000226408;5;-1;0
cero;77;164.731;0.000168551;5;-1;0
cero;77;67.9279;0.000413103;5;-1;0
cero;77;242.757;0.00030804;5;-1;0
cero;77;199.537;0.000576204;5;-1;0
cero;77;4.18944;0.000172227;5;-1;0
cero;77;199.108;0.000546763;5;-1;0
cero;77;58.4859;0.00017477;5;-1;0
cero;77;137.309;0.000304206;5;-1;0
cero;77;200.597;0.000571865;5;-1;0
cero;77;297.102;0.000342547;5;-1;0
cero;77;201.445;0.000578745;5;-1;0
cero;77;82.5917;0.000311557;5;-1;0
cero;77;296.155;0.000172961;5;-1;0
cero;77;40.1735;0.000195071;5;-1;0
cero;77;203.391;0.000162954;5;-1;0
cero;77;204.6;0.000300164;5;-1;0
cero;77;202.48;0.000379864;5;-1;0
cero;77;315.666;0.000245547;5;-1;0
cero;77;202.885;0.000354341;5;-1;0
cero;77;202.823;0.000166241;5;-1;0
cero;77;281.579;0.0001867;5;-1;0
cero;77;235.956;0.000242069;5;-1;0
cero;77;61.8151;0.000257599;5;-1;0
cero;77;307.407;0.000271189;5;-1;0
cero;77;154.57;0.000241125;5;-1;0
cero;77;359.153;0.00017734;5;-1;0
cero;77;66.1296;0.000182626;5;-1;0
cero;77;130.257;0.000177988;5;-1;0
cero;77;199.383;0.000475986;5;-1;0
cero;77;179.733;0.000201306;5;-1;0
cero;77;198.666;0.000175254;5;-1;0
cero;77;218.763;0.000209263;5;-1;0
cero;77;205.056;0.00094085;5;-1;0
cero;77;199.495;0.000228458;5;-1;0
cero;77;274.639;0.00018736;5;-1;0
cero;77;234.365;0.000579928;5;-1;0
cero;77;198.295;0.000378381;5;-1;0
cero;77;155.929;0.00016687;5;-1;0
cero;77;308.486;0.000187432;5;-1;0
cero;77;241.477;0.000197091;5;-1;0
cero;77;161.041;0.000260507;5;-1;0
cero;77;160.015;0.00017355;5;-1;0
cero;77;245.652;0.00021264;5;-1;0
cero;77;236.92;0.000254057;5;-1;0
cero;77;183.556;0.000257458;5;-1;0
cero;77;241.24;0.000371088;5;-1;0
cero;77;330.397;0.000177936;5;-1;0
cero;77;83.2419;0.000179324;5;-1;0
cero;77;195.738;0.000199345;5;-1;0
cero;77;195.034;0.000162612;5;-1;0
cero;77;200.025;0.000416492;5;-1;0
cero;77;193.846;0.00017101;5;-1;0
cero;77;201.625;0.000495776;5;-1;0
cero;77;4.22207;0.000189875;5;-1;0
cero;77;195.062;0.000179311;5;-1;0
cero;77;199.961;0.00110302;5;-1;0
cero;77;194.873;0.000226642;5;-1;0
cero;77;320.768;0.000215462;5;-1;0
cero;77;177.174;0.000313481;5;-1;0
cero;77;281.324;0.000276553;5;-1;0
cero;77;288.812;0.000253801;5;-1;0
cero;77;201.405;0.000692702;5;-1;0
cero;77;224.547;0.000277226;5;-1;0
cero;77;194.52;0.000167436;5;-1;0
cero;77;195.177;0.000392043;5;-1;0
cero;77;179.109;0.000224788;5;-1;0
cero;77;196.931;0.000301509;5;-1;0
cero;77;195.974;0.000260219;5;-1;0
cero;77;193.103;0.00113671;5;-1;0
cero;77;252.691;0.000196757;5;-1;0
cero;77;203.456;0.00110198;5;-1;0
cero;77;198.844;0.000202565;5;-1;0
cero;77;192.203;0.000316547;5;-1;0
cero;77;350.9;0.00025352;5;-1;0
cero;77;12.2028;0.000179218;5;-1;0
cero;77;200.839;0.000392324;5;-1;0
cero;77;268.837;0.000244124;5;-1;0
cero;77;201.637;0.000449436;5;-1;0
cero;77;59.6929;0.000182612;5;-1;0
cero;77;167.926;0.000177128;5;-1;0
cero;77;201.003;0.000414539;5;-1;0
cero;77;280.178;0.000239121;5;-1;0
cero;77;208.605;0.000307921;5;-1;0
cero;77;222.352;0.000339174;5;-1;0
cero;77;194.55;0.00071753;5;-1;0
cero;77;284.619;0.000208002;5;-1;0
cero;77;286.268;0.000184626;5;-1;0
cero;77;202.201;0.00024835;5;-1;0
