id,a0,a1,a2,a3,a4,a5
cero,14.2207,310.117,36.2041,0,-1,0
cero,14.1429,154.616,33.7857,0,-1,0
cero,13.32,12.2163,31.605,0,-1,0
cero,13.56,13.9602,34.845,0,-1,0
cero,14.28,149.256,35.805,0,-1,0
cero,12.7526,221.331,37.6379,0,-1,0
cero,14.4545,249.378,42.7614,0,-1,0
cero,13,340.509,31.375,0,-1,0
cero,11.2857,156.543,31.1488,0,-1,0
cero,14.5077,226.424,37.5474,0,-1,0
cero,14.095,302.12,34.7621,0,-1,0
cero,13.0976,272.676,46.686,0,-1,0
cero,12.375,176.305,33.0625,0,-1,0
cero,15,303.733,45.625,0,-1,0
cero,17.0151,141.287,40.7069,0,-1,0
cero,13.9254,283.419,46.2632,0,-1,0
cero,12.6364,291.183,34.1856,0,-1,0
cero,13.367,4.00855,35.8134,0,-1,0
cero,15,316.376,39.5,0,-1,0
cero,13,186.053,31.375,0,-1,0
cero,14.7391,22.453,33.3967,0,-1,0
cero,14.7143,323.945,35.1488,0,-1,0
cero,14.7342,345.866,33.5757,0,-1,0
cero,12.7297,355.704,43.2737,0,-1,0
cero,11.2286,314.642,32.2893,0,-1,0
cero,10.2632,1.18386,36.7961,0,-1,0
cero,12.1579,188.324,30.0066,0,-1,0
cero,13.4297,4.00787,30.7691,0,-1,0
cero,14.4545,75.3174,34.8409,0,-1,0
cero,12.8434,221.161,34.3084,0,-1,0
cero,14.9298,55.4937,35.7865,0,-1,0
cero,13.036,283.688,37.8844,0,-1,0
cero,13.2,250.373,34.6,0,-1,0
cero,12.3103,17.6349,30.0388,0,-1,0
cero,13.9849,117.989,52.1774,0,-1,0
cero,13.1538,19.7634,31.4808,0,-1,0
cero,14.0909,30.7894,40.0038,0,-1,0
cero,13.6676,85.5178,34.5034,0,-1,0
cero,13.125,181.402,30.5625,0,-1,0
cero,14.7778,6.83035,41.8935,0,-1,0
cero,12.8559,27.3517,34.5934,0,-1,0
cero,14.6419,330.072,37.1649,0,-1,0
cero,12.2093,136.494,30.0262,0,-1,0
cero,13.482,58.5439,34.0344,0,-1,0
cero,14.5984,28.4613,40.8139,0,-1,0
cero,12.75,235.109,32.25,0,-1,0
cero,12.36,310.344,30.045,0,-1,0
cero,13.13,323.329,42.6441,0,-1,0
cero,12.5745,92.712,39.2154,0,-1,0
cero,12.8456,358.503,33.3254,0,-1,0
cero,13.8947,150.952,38.8947,0,-1,0
cero,12.84,308.384,35.245,0,-1,0
cero,15,342.999,32.875,0,-1,0
cero,14.9491,333.694,36.1674,0,-1,0
cero,15,78.4654,32.625,0,-1,0
cero,14.3793,86.3543,41.2802,0,-1,0
cero,13.8431,133.31,32.1691,0,-1,0
cero,14,72.6244,32,0,-1,0
cero,11.9032,209.012,31.004,0,-1,0
cero,14.1111,24.6932,32.6713,0,-1,0
cero,15.786,61.6274,42.6724,0,-1,0
cero,12.7143,10.472,34.2976,0,-1,0
cero,13.8947,18.7606,43.8947,0,-1,0
cero,12.1385,201.029,49.0173,0,-1,0
cero,14.6,358.529,34.8167,0,-1,0
cero,12.7297,341.043,38.2737,0,-1,0
cero,13.1333,285.771,48.8028,0,-1,0
cero,12.661,222.733,57.3581,0,-1,0
cero,14.3777,330.063,45.224,0,-1,0
cero,14.2113,197.85,48.5804,0,-1,0
cero,12.6818,294.88,37.2841,0,-1,0
cero,10.95,280.101,33.6125,0,-1,0
cero,13.2581,356.818,38.6814,0,-1,0
cero,13.4651,205.563,49.282,0,-1,0
cero,13.7548,221.214,49.5111,0,-1,0
cero,13.9593,254.549,31.1611,0,-1,0
cero,12.125,249.155,45.0104,0,-1,0
cero,13.5882,320.377,33.5956,0,-1,0
cero,14.5442,254.074,34.7163,0,-1,0
cero,12.1429,291.871,34.0119,0,-1,0
cero,13.1739,88.5251,31.4402,0,-1,0
cero,13.05,159.448,34.6125,0,-1,0
