id,a0,a1,a2,a3,a4
1, 13.6475,249.835,38.022,0,-1,1
1, 11,336.35,30.5,0,-1,1
1, 15,340.347,41.625,0,-1,1
1, 12.7714,32.2093,34.2893,0,-1,1
1, 12.2308,210.022,30.0192,0,-1,1
1, 15.375,155.662,46.0625,0,-1,1
1, 14.04,100.034,34.445,0,-1,1
1, 12.2957,12.6481,30.0287,0,-1,1
1, 14.5385,102.45,37.3269,0,-1,1
1, 14.1724,325.1,31.9009,0,-1,1
1, 13.0588,128.659,36.5294,0,-1,1
1, 14.939,185.715,37.5452,0,-1,1
1, 11.1951,68.2739,31.3689,0,-1,1
1, 14.8514,310.086,45.0527,0,-1,1
1, 14.3077,93.682,32.9231,0,-1,1
1, 12.246,355.42,38.8208,0,-1,1
1, 11.7391,250.575,33.0435,0,-1,1
1, 12.4286,249.982,31.1071,0,-1,1
1, 15.5714,97.8587,37.7202,0,-1,1
1, 12.8,26.2627,33.2667,0,-1,1
1, 13.0792,113.151,37.4996,0,-1,1
1, 13.8837,315.713,46.1192,0,-1,1
1, 16.0531,59.1417,41.2405,0,-1,1
1, 11.85,296.793,30.0125,0,-1,1
1, 13.1387,65.1012,31.377,0,-1,1
1, 13.1705,186.198,44.2852,0,-1,1
1, 11.7968,57.5101,47.4554,0,-1,1
1, 12.5122,81.9593,39.1494,0,-1,1
1, 12.9,68.5207,41.45,0,-1,1
1, 13.4211,281.695,33.0658,0,-1,1
1, 14.5714,118.596,34.5714,0,-1,1
1, 13.6957,278.151,30.9185,0,-1,1
1, 13.0541,323.444,39.5709,0,-1,1
1, 13.7848,180.548,41.5534,0,-1,1
1, 14.987,65.2429,39.8564,0,-1,1
1, 11.1081,186.99,34.4088,0,-1,1
1, 15.6184,15.7113,36.6268,0,-1,1
1, 15,335.987,35.875,0,-1,1
1, 13.6,316.465,41.0667,0,-1,1
1, 14.8065,203.123,44.3911,0,-1,1
1, 13.4571,187.434,39.0322,0,-1,1
1, 14.4375,171.89,39.6406,0,-1,1
1, 14.4835,44.0775,31.8747,0,-1,1
1, 12.9273,317.58,58.6568,0,-1,1
1, 14.25,183.7,32.6875,0,-1,1
1, 12.2432,194.614,33.0304,0,-1,1
1, 13.7559,73.9206,32.8644,0,-1,1
1, 12.6,67.1728,34.25,0,-1,1
1, 14.1137,53.0808,33.2377,0,-1,1
1, 13.7647,158.558,34.4706,0,-1,1
1, 11.7805,209.182,34.0274,0,-1,1
1, 12.0909,214.477,31.0038,0,-1,1
1, 12.3333,63.3228,30.0556,0,-1,1
1, 11.5424,275.587,36.1716,0,-1,1
1, 14.1667,328.225,52.3472,0,-1,1
1, 11.8333,255.625,36.0139,0,-1,1
1, 11.7143,262.829,38.0476,0,-1,1
1, 11.2041,208.459,36.4311,0,-1,1
1, 11.2667,265.349,34.3361,0,-1,1
1, 11.7,229.614,33.05,0,-1,1
1, 14.3333,317.691,34.0417,0,-1,1
1, 12.4346,65.7468,31.0825,0,-1,1
1, 12.75,201.053,31.1875,0,-1,1
1, 12.7895,203.557,46.4934,0,-1,1
1, 12.1579,105.078,32.0132,0,-1,1
1, 12.36,56.5428,30.045,0,-1,1
1, 12.3529,159.972,33.0588,0,-1,1
1, 12.3333,300.727,39.0556,0,-1,1
1, 13.7849,46.1813,32.1651,0,-1,1
1, 12.5172,154.429,33.1078,0,-1,1
1, 12.8924,61.5119,33.4092,0,-1,1
1, 11.9189,46.7488,36.003,0,-1,1
1, 13.6,229.949,35.0667,0,-1,1
1, 12.0857,354.305,33.0036,0,-1,1
1, 13.188,21.8153,44.9932,0,-1,1
1, 13.6098,100.879,31.4827,0,-1,1
1, 10.5265,37.0155,37.9482,0,-1,1
1, 15,354.893,42.125,0,-1,1
1, 13.7143,119.823,32.1429,0,-1,1
1, 14.6364,319.76,41.1856,0,-1,1
1, 11.4,195.467,30.175,0,-1,1
1, 13.1673,289.488,31.2452,0,-1,1
1, 14.3077,310.402,31.9231,0,-1,1
1, 13.3991,61.8791,37.087,0,-1,1
1, 12.6735,339.369,38.3087,0,-1,1
1, 13,163.332,40.625,0,-1,1
1, 16.6363,272.05,35.4512,0,-1,1
1, 14.28,276.881,37.805,0,-1,1
1, 13.4444,189.445,30.7824,0,-1,1
1, 13.1053,241.873,41.6447,0,-1,1
1, 12.1364,73.2022,31.0114,0,-1,1
1, 14.3262,181.139,34.7338,0,-1,1
1, 12.9739,200.51,34.7275,0,-1,1
1, 12.4545,205.144,32.0947,0,-1,1
1, 14.0323,45.0914,35.7782,0,-1,1
1, 12.6774,65.4483,31.1976,0,-1,1
1, 16.2632,130.557,35.7961,0,-1,1
1, 14.0769,115.218,31.5577,0,-1,1
1, 14.2258,131.164,43.1331,0,-1,1
1, 13.1379,293.148,31.5215,0,-1,1
1, 12.552,116.53,37.6815,0,-1,1
1, 11.25,54.3872,30.25,0,-1,1
1, 14.4146,157.224,51.3201,0,-1,1
1, 14.1791,111.128,47.6996,0,-1,1
1, 13.6286,166.962,40.2893,0,-1,1
1, 11.4,186.196,30.2,0,-1,1
1, 12.8,258.218,46.5333,0,-1,1
1, 12.6316,162.665,36.2105,0,-1,1
1, 13.7368,219.555,35.5921,0,-1,1
1, 12.3846,216.244,39.0801,0,-1,1
1, 12.6,232.846,38.275,0,-1,1
1, 13.7368,195.77,42.5921,0,-1,1
1, 11.4,253.071,31.1,0,-1,1
1, 14.7692,293.337,36.7692,0,-1,1
1, 13.2857,267.049,31.4821,0,-1,1
1, 13,260.485,38.625,0,-1,1
1, 15.0479,111.701,33.1761,0,-1,1
1, 14.0233,149.247,42.4448,0,-1,1
1, 12.6923,125.07,33.2596,0,-1,1
1, 13.6667,149.039,31.0417,0,-1,1
1, 13.7586,65.751,45.2457,0,-1,1
1, 13.9655,336.859,33.556,0,-1,1
1, 14.3077,46.7475,34.9231,0,-1,1
1, 12.96,81.3297,44.64,0,-1,1
1, 14.6,72.8033,33.8167,0,-1,1
1, 15.6667,152.572,42.0417,0,-1,1
1, 13.6881,28.6306,42.3677,0,-1,1
1, 11.9333,339.207,32.0028,0,-1,1
1, 12,348.271,32,0,-1,1
1, 14.04,286.09,31.445,0,-1,1
1, 13.3784,320.821,36.9763,0,-1,1
1, 13.1143,254.956,35.6036,0,-1,1
1, 11.9268,270.261,33.0031,0,-1,1
1, 12.7021,178.044,38.3218,0,-1,1
1, 14.6364,183.027,43.1856,0,-1,1
1, 11.88,288.533,30.0067,0,-1,1
1, 12.375,209.035,30.0625,0,-1,1
1, 11.9189,103.235,31.0034,0,-1,1
1, 12.0698,50.7486,33.0029,0,-1,1
1, 14.6129,62.0529,37.9395,0,-1,1
1, 12.6176,233.669,31.1975,0,-1,1
1, 13.7368,305.108,38.5921,0,-1,1
1, 12.5094,101.04,33.191,0,-1,1
1, 12.3659,22.5609,40.0762,0,-1,1
1, 13.1607,20.9696,36.7689,0,-1,1
1, 12.75,166.243,32.25,0,-1,1
1, 14.6842,2.68584,33.9013,0,-1,1
1, 18,94.7995,43.751,0,-1,1
1, 11.7692,168.115,32.0288,0,-1,1
1, 14.4286,188.223,31.7202,0,-1,1
1, 13.0806,156.647,35.1161,0,-1,1
1, 13.4211,61.6237,36.0658,0,-1,1
1, 14.4783,70.9059,39.962,0,-1,1
1, 16.6517,353.848,40.4243,0,-1,1
1, 14.833,44.8299,46.2105,0,-1,1
1, 13.2857,339.653,30.6429,0,-1,1
1, 14.1724,190.704,32.9009,0,-1,1
1, 11.7273,61.4721,33.0341,0,-1,1
1, 12.5294,58.1829,33.1324,0,-1,1
1, 12.9545,63.0233,45.5568,0,-1,1
1, 13.8,187.368,46.8,0,-1,1
1, 13.9286,23.0506,36.4464,0,-1,1
1, 15,138.835,35.75,0,-1,1
1, 11.9333,19.5054,37.0028,0,-1,1
1, 12.9545,79.8149,42.5568,0,-1,1
1, 14.4,153.029,39.9332,0,-1,1
1, 12.3306,37.8694,32.2045,0,-1,1
1, 12.4578,39.8147,34.7746,0,-1,1
1, 13,264.923,30.3333,0,-1,1
1, 11.5116,168.079,36.1424,0,-1,1
1, 15.1528,164.517,48.0389,0,-1,1
1, 12,182.446,41,0,-1,1
1, 14.3755,48.9271,33.9246,0,-1,1
1, 13.0711,284.869,34.4502,0,-1,1
1, 12.8462,161.745,36.3878,0,-1,1
1, 12.4667,51.978,37.1361,0,-1,1
1, 14.5556,170.595,41.4491,0,-1,1
1, 14.7931,193.038,38.1422,0,-1,1
1, 14.7933,91.0116,40.1426,0,-1,1
1, 13.0714,337.308,31.4464,0,-1,1
1, 13.5,173.85,38.875,0,-1,1
1, 13.0899,182.031,48.2764,0,-1,1
1, 13.931,256.97,45.2883,0,-1,1
1, 11.5714,18.885,37.0714,0,-1,1
1, 12.7243,62.989,38.5663,0,-1,1
1, 14.3077,12.3882,33.9231,0,-1,1
1, 14.3077,319.873,41.9231,0,-1,1
1, 14.0769,342.262,34.5577,0,-1,1
1, 13.4286,224.003,48.1905,0,-1,1
1, 13.7273,191.743,44.3674,0,-1,1
1, 13.2273,340.215,46.9205,0,-1,1
1, 11.9091,39.0443,37.0038,0,-1,1
1, 13.375,228.523,52.2604,0,-1,1
1, 12.3139,293.738,34.1675,0,-1,1
1, 13.1538,284.993,31.4808,0,-1,1
1, 13.6682,273.326,38.4367,0,-1,1
1, 13.1252,101.638,33.5597,0,-1,1
1, 14.1246,141.649,42.7744,0,-1,1
1, 14.2988,257.941,31.9149,0,-1,1
1, 14.3846,355.267,48.0801,0,-1,1
1, 12.8571,115.587,31.2857,0,-1,1
1, 12.8182,176.854,30.3068,0,-1,1
1, 11.7429,76.4307,31.0321,0,-1,1
1, 12.5939,7.49714,33.3018,0,-1,1
1, 11.6286,205.545,36.3253,0,-1,1
1, 14.4,334.967,37.9556,0,-1,1
1, 14.0909,358.228,37.0038,0,-1,1
1, 13.2,19.9258,32.6,0,-1,1
1, 14.52,126.477,37.205,0,-1,1
1, 14.4194,98.5496,43.5202,0,-1,1
1, 13.7095,110.94,37.5252,0,-1,1
1, 13.7027,169.154,39.4899,0,-1,1
1, 13.8543,247.991,32.5654,0,-1,1
1, 15.0757,358.134,37.2438,0,-1,1
1, 13.8,98.8303,39.35,0,-1,1
1, 12.7143,310.072,37.2976,0,-1,1
1, 14.4174,81.9839,43.0375,0,-1,1
1, 12.9479,261.925,40.8288,0,-1,1
1, 11.5946,91.4267,31.0845,0,-1,1
1, 12.2432,149.468,38.0304,0,-1,1
1, 14.3514,357.255,44.8412,0,-1,1
1, 13.6667,320.623,42.3889,0,-1,1
1, 15,156.944,40.75,0,-1,1
1, 15,121.422,35.75,0,-1,1
1, 13.1739,126.822,30.4402,0,-1,1
1, 12.7466,167.382,36.4019,0,-1,1
1, 13.3448,135.639,30.7285,0,-1,1
1, 13.5,343.259,40,0,-1,1
1, 13.3355,162.202,45.5759,0,-1,1
1, 13.5366,296.163,35.3445,0,-1,1
1, 14.5174,118.83,45.975,0,-1,1
1, 13.1372,131.362,42.0621,0,-1,1
1, 13.5836,141.712,37.7772,0,-1,1
1, 12.6,132.105,39.225,0,-1,1
1, 16.6356,12.7659,37.987,0,-1,1
1, 13.1818,230.117,33.6402,0,-1,1
1, 14.2,119.055,35.0167,0,-1,1
1, 14.5385,123.28,35.3269,0,-1,1
1, 11.1818,110.748,31.3068,0,-1,1
1, 12.1875,95.393,33.0156,0,-1,1
1, 13.3333,152.896,36.8889,0,-1,1
1, 13.1818,352.417,36.6402,0,-1,1
1, 12.8,208.767,30.2667,0,-1,1
1, 13.2852,66.5481,43.2521,0,-1,1
1, 14.0625,62.0088,39.8906,0,-1,1
1, 13.9006,185.968,36.2632,0,-1,1
1, 14.2148,120.728,37.038,0,-1,1
1, 12.3659,260.077,36.0762,0,-1,1
1, 14.625,296.099,37.0625,0,-1,1
1, 14.5436,125.872,36.6969,0,-1,1
1, 13.1538,137.913,33.4808,0,-1,1
1, 12.9717,135.495,36.8414,0,-1,1
1, 12.4667,97.9379,44.1361,0,-1,1
1, 14.4,113.996,38.4,0,-1,1
1, 12.75,154.842,33.1875,0,-1,1
1, 13.9339,156.797,38.4803,0,-1,1
1, 13,342.007,32.4583,0,-1,1
1, 12.7241,68.3723,36.2112,0,-1,1
1, 14.209,85.4524,42.3419,0,-1,1
1, 13.8337,239.833,40.3912,0,-1,1
1, 12.15,153.453,32.0125,0,-1,1
1, 14.6419,353.608,43.8865,0,-1,1
1, 14.6,153.22,45.8167,0,-1,1
1, 15.75,278.351,34.125,0,-1,1
1, 13.8527,202.324,38.3495,0,-1,1
1, 13.6,94.1246,33.0667,0,-1,1
1, 14.5385,289.342,34.3269,0,-1,1
1, 11.6154,90.3415,36.4995,0,-1,1
1, 11.6108,90.3868,39.594,0,-1,1
1, 14.523,234.078,39.6565,0,-1,1
1, 12.871,167.358,33.3266,0,-1,1
1, 12.9944,163.956,35.5364,0,-1,1
1, 12.871,170.972,32.3266,0,-1,1
1, 13.7273,266.56,40.3674,0,-1,1
1, 10.5,212.216,33.125,0,-1,1
1, 13.8462,89.4693,31.2308,0,-1,1
1, 13.0976,12.4013,36.686,0,-1,1
1, 15.9777,61.3758,37.3461,0,-1,1
1, 12.7895,89.184,31.2193,0,-1,1
1, 16.5391,291.92,35.9388,0,-1,1
1, 13.2857,179.74,47.8036,0,-1,1
1, 15.2308,94.9281,37.7692,0,-1,1
1, 14.4288,121.436,31.7205,0,-1,1
1, 13.1667,150.043,35.6806,0,-1,1
1, 13.2857,143.313,33.6429,0,-1,1
1, 13.6021,68.5954,33.8366,0,-1,1
1, 14.2727,83.8028,41.3674,0,-1,1
1, 12.871,190.666,35.3266,0,-1,1
1, 12.4737,195.263,35.1184,0,-1,1
1, 11.0571,198.932,32.4321,0,-1,1
1, 11.093,34.0165,32.4913,0,-1,1
1, 11.7097,106.396,30.0363,0,-1,1
1, 13.5366,75.2822,43.3445,0,-1,1
1, 15.0827,320.837,45.1894,0,-1,1
1, 13.0851,198.487,49.7686,0,-1,1
1, 12,106.991,36,0,-1,1
1, 14.1574,27.0218,40.2785,0,-1,1
1, 13.2,331.299,30.8,0,-1,1
1, 11.8201,228.275,43.541,0,-1,1
1, 12.6774,154.754,38.1976,0,-1,1
1, 13.6286,302.957,39.2893,0,-1,1
1, 12.9,198.206,35.45,0,-1,1
1, 12.9429,332.329,37.4321,0,-1,1
1, 14.66,132.327,51.6999,0,-1,1
1, 14.25,70.3428,31.6875,0,-1,1
1, 13.6047,129.757,40.5378,0,-1,1
1, 14.3143,135.699,39.6036,0,-1,1
1, 14.5385,65.1319,36.1635,0,-1,1
1, 12.75,14.7566,41.25,0,-1,1
1, 12.6512,72.3047,36.1532,0,-1,1
1, 14.4706,329.117,41.8823,0,-1,1
1, 14.1628,84.7928,51.7936,0,-1,1
1, 13.8236,358.922,42.5512,0,-1,1
1, 14.2941,158.739,38.4853,0,-1,1
1, 13.2581,200.859,34.6814,0,-1,1
1, 12.9512,341.405,45.5152,0,-1,1
1, 14.4375,125.536,36.6406,0,-1,1
1, 12.3333,318.292,30.0417,0,-1,1
1, 13.8462,105.45,38.2308,0,-1,1
1, 14.4111,80.1763,36.4516,0,-1,1
1, 13.4706,118.311,53.5319,0,-1,1
1, 13.0631,161.68,37.2849,0,-1,1
1, 15.595,101.979,36.2738,0,-1,1
1, 14.5556,22.517,41.4491,0,-1,1
1, 15.0997,354.033,31.969,0,-1,1
1, 12.9474,123.738,38.4737,0,-1,1
1, 12.3333,341.957,31.0417,0,-1,1
1, 16.1054,140.608,35.9533,0,-1,1
1, 12.715,180.269,38.6125,0,-1,1
1, 13.4444,130,31.7824,0,-1,1
1, 11.8302,334.325,33.0212,0,-1,1
1, 12.4839,214.188,37.1008,0,-1,1
1, 13.7727,195.166,42.9205,0,-1,1
1, 14.3143,21.5378,41.6036,0,-1,1
1, 12.3687,249.616,41.086,0,-1,1
1, 15.2222,306.957,42.8935,0,-1,1
1, 14.6364,87.8711,40.1856,0,-1,1
1, 13.8387,244.349,34.4556,0,-1,1
1, 12.2,55.821,30.0167,0,-1,1
1, 13.9091,203.337,35.1136,0,-1,1
1, 15.0573,139.65,44.7292,0,-1,1
1, 14.2874,142.744,40.0343,0,-1,1
1, 12.283,268.103,46.059,0,-1,1
1, 13.5076,320.5,39.0399,0,-1,1
1, 14.625,111.852,43.0625,0,-1,1
1, 13.32,155.899,47.21,0,-1,1
1, 14.2174,351.737,34.5707,0,-1,1
1, 15.3158,4.54548,42.9013,0,-1,1
1, 12.3529,130.566,37.0588,0,-1,1
1, 13.5,36.7031,36.875,0,-1,1
1, 13.2162,146.42,33.7601,0,-1,1
1, 13.5,168.975,35.875,0,-1,1
1, 12.9,103.661,40.45,0,-1,1
1, 14.9006,329.426,50.9212,0,-1,1
1, 12.4884,195.252,38.1424,0,-1,1
1, 14,167.85,31.3333,0,-1,1
1, 14.1931,125.5,45.3155,0,-1,1
1, 13.6352,348.091,36.9615,0,-1,1
1, 13.2632,138.545,37.8421,0,-1,1
1, 12.5676,103.171,31.1655,0,-1,1
1, 14.4459,0.309188,32.007,0,-1,1
1, 14.4201,162.404,37.4313,0,-1,1
1, 13.44,167.454,52.44,0,-1,1
1, 15.003,6.04832,36.3801,0,-1,1
1, 13.3143,126.375,46.8324,0,-1,1
1, 13.8,316.096,31.125,0,-1,1
1, 12.9474,259.463,33.4737,0,-1,1
1, 13.5333,89.9465,41.4695,0,-1,1
1, 12.1173,94.8031,31.5918,0,-1,1
1, 14.4635,262.409,38.3379,0,-1,1
1, 12.6,222.511,32.15,0,-1,1
1, 14.413,14.006,43.8877,0,-1,1
1, 15,13.1195,47.625,0,-1,1
1, 11.5116,246.048,37.1424,0,-1,1
1, 14.9539,136.83,40.4195,0,-1,1
1, 11.7857,352.383,30.0179,0,-1,1
1, 13.6569,245.303,40.3756,0,-1,1
1, 14.1429,347.508,42.7857,0,-1,1
1, 13.3636,343.809,34.8523,0,-1,1
1, 14.3077,113.821,39.9231,0,-1,1
1, 16.3371,86.4322,46.3939,0,-1,1
1, 12.9048,84.4033,39.5409,0,-1,1
1, 12.6,20.7397,30.175,0,-1,1
1, 14.7621,163.081,38.4285,0,-1,1
1, 13.2581,145.192,33.6814,0,-1,1
1, 13.0773,0.665073,36.1851,0,-1,1
1, 12.5625,295.144,31.1406,0,-1,1
1, 15,336.453,32.875,0,-1,1
1, 13.9134,359.07,39.1825,0,-1,1
1, 15,264.097,35.375,0,-1,1
1, 12.1579,270.4,35.0132,0,-1,1
1, 11.8235,195.882,30.0147,0,-1,1
1, 12.8824,323.884,31.3676,0,-1,1
1, 15,356.404,38.25,0,-1,1
1, 12.2195,200.634,32.0274,0,-1,1
1, 13.5671,333.98,39.5236,0,-1,1
1, 12.7714,244.216,30.2893,0,-1,1
1, 14.1429,79.4509,35.7857,0,-1,1
1, 14.4393,101.304,32.0966,0,-1,1
1, 11.8223,239.651,34.014,0,-1,1
1, 12.4286,170.648,35.125,0,-1,1
1, 13.25,163.52,30.5208,0,-1,1
1, 14.0526,65.3925,46.2237,0,-1,1
1, 12.1111,76.3712,32.0046,0,-1,1
1, 13.1109,129.537,36.287,0,-1,1
1, 12.6,146.696,41.25,0,-1,1
1, 12.7728,340.643,43.151,0,-1,1
1, 13.6,317.007,31.0667,0,-1,1
1, 12.871,258.249,33.3266,0,-1,1
1, 13.4838,210.888,32.9412,0,-1,1
1, 11.4545,198.363,31.1818,0,-1,1
1, 12,96.4512,32,0,-1,1
1, 11.5532,151.715,33.1303,0,-1,1
1, 12.6326,243.005,32.2822,0,-1,1
1, 13.0955,180.071,38.6593,0,-1,1
1, 11.9333,230.864,34.0028,0,-1,1
1, 12.4839,131.453,31.1008,0,-1,1
1, 12.6249,137.534,33.485,0,-1,1
1, 13,51.5109,42.5833,0,-1,1
1, 12.0769,184.201,32.0032,0,-1,1
1, 12.1429,10.1734,38.0119,0,-1,1
1, 13.9802,148.538,37.4819,0,-1,1
1, 12.0667,249.098,40.0028,0,-1,1
1, 13.1053,348.842,31.3224,0,-1,1
1, 11.9143,280.692,31.0036,0,-1,1
1, 13.7273,122.25,38.3674,0,-1,1
1, 12.1387,238.889,39.6366,0,-1,1
1, 12.6,212.878,31.15,0,-1,1
1, 14.6801,157.478,33.9445,0,-1,1
1, 14.3333,214.379,35.0417,0,-1,1
1, 12.3913,71.2642,31.0489,0,-1,1
1, 11.6341,19.0131,32.0762,0,-1,1
1, 13.5,145.723,30.75,0,-1,1
1, 12.6,45.6002,33.175,0,-1,1
1, 12.8,30.0768,31.2667,0,-1,1
1, 12.5294,168.646,36.1324,0,-1,1
1, 14.5,105.679,36.0833,0,-1,1
1, 12.8923,216.296,35.9635,0,-1,1
1, 13.7586,192.206,38.2457,0,-1,1
1, 11.5714,9.97816,30.0714,0,-1,1
1, 11.6395,13.924,33.3788,0,-1,1
1, 12.0732,150.412,34.0031,0,-1,1
1, 12,6.25194,32,0,-1,1
1, 13.2222,285.029,30.5602,0,-1,1
1, 13.6875,245.896,37.2656,0,-1,1
1, 12.2432,313.16,31.0304,0,-1,1
1, 16.1897,38.5697,43.9003,0,-1,1
1, 11.5333,294.096,32.1361,0,-1,1
1, 12.4118,59.8941,35.1201,0,-1,1
1, 13.9755,92.5954,31.3726,0,-1,1
1, 11.3276,329.839,31.0809,0,-1,1
1, 14.76,290.985,35.645,0,-1,1
1, 13.4593,19.3999,38.0083,0,-1,1
1, 14.25,265.688,31.6875,0,-1,1
1, 13.1143,15.111,37.6036,0,-1,1
1, 10.5,35.4234,35.25,0,-1,1
1, 11.2105,284.771,30.3289,0,-1,1
1, 12.8136,95.6576,33.217,0,-1,1
1, 11.9474,343.557,42.0022,0,-1,1
1, 11.2326,231.083,32.3517,0,-1,1
1, 13.1821,10.7251,33.8186,0,-1,1
1, 12.3333,66.2769,30.0556,0,-1,1
1, 11.4286,60.2524,35.1905,0,-1,1
1, 14.0943,165.028,33.435,0,-1,1
1, 14.7143,27.5751,32.1488,0,-1,1
1, 11.7,100.842,31.05,0,-1,1
1, 12.4773,56.2572,31.0928,0,-1,1
1, 12.5282,191.401,43.6195,0,-1,1
1, 15.1464,74.1329,40.7583,0,-1,1
1, 13.2,351.515,34.6,0,-1,1
1, 13.6667,39.5704,40.3889,0,-1,1
1, 12.7023,160.724,39.652,0,-1,1
1, 13.5002,231.109,32.8732,0,-1,1
1, 13.3846,32.0989,32.6923,0,-1,1
1, 11.8272,34.0904,31.015,0,-1,1
1, 14.1429,29.0661,31.3393,0,-1,1
1, 11.8067,305.285,30.5376,0,-1,1
1, 12.5122,31.4136,38.1494,0,-1,1
1, 14.5194,70.6054,35.2074,0,-1,1
1, 12.1698,169.38,44.0212,0,-1,1
1, 12.6,325.193,31.125,0,-1,1
1, 12.6522,161.107,37.2717,0,-1,1
1, 12.6316,133.098,31.2105,0,-1,1
1, 13.9296,190.551,40.1549,0,-1,1
1, 12.9429,309.752,39.4321,0,-1,1
1, 11.7568,196.482,30.0304,0,-1,1
1, 11.3415,209.288,30.2469,0,-1,1
1, 13.2013,107.953,51.1756,0,-1,1
1, 12.3437,313.313,34.0589,0,-1,1
1, 13.4444,21.6513,31.7824,0,-1,1
1, 12.913,338.547,32.2663,0,-1,1
1, 12.6364,276.328,32.1856,0,-1,1
1, 13.56,210.827,34.845,0,-1,1
1, 11.5,145.839,36.1667,0,-1,1
1, 14.7273,310.033,33.2727,0,-1,1
1, 13.125,126.038,31.2813,0,-1,1
1, 12.6799,137.759,34.8761,0,-1,1
1, 14.8969,107.566,34.2533,0,-1,1
1, 11.2208,74.2243,39.4911,0,-1,1
1, 12.5294,84.5453,30.1324,0,-1,1
1, 13.4,131.919,33.8167,0,-1,1
1, 10.3333,168.987,33.0417,0,-1,1
1, 14.0323,5.01551,39.7782,0,-1,1
1, 14.0769,191.045,32.5577,0,-1,1
1, 12.5676,342.151,35.1655,0,-1,1
1, 18,162.201,38.2227,0,-1,1
1, 12.9375,185.548,33.3906,0,-1,1
1, 11.6667,38.4007,30.0417,0,-1,1
1, 13.785,115.596,40.1653,0,-1,1
1, 12.9429,270.294,36.4321,0,-1,1
1, 14.6122,316.319,32.4923,0,-1,1
1, 13.2468,126.584,41.0812,0,-1,1
1, 12.871,50.9652,32.3266,0,-1,1
1, 14.242,124.585,32.3713,0,-1,1
1, 13.1667,105.276,37.6806,0,-1,1
1, 13.8462,359.312,38.2308,0,-1,1
1, 11.5642,259.43,33.0864,0,-1,1
1, 11.8,193.493,30.0167,0,-1,1
1, 13.2439,130.853,38.8811,0,-1,1
1, 15.6192,223.672,33.1332,0,-1,1
1, 12.6906,78.4878,34.3068,0,-1,1
1, 12.3529,87.2745,32.0588,0,-1,1
1, 13.1516,219.727,31.5052,0,-1,1
1, 12.7778,36.6758,36.2269,0,-1,1
1, 12.6774,143.016,34.1976,0,-1,1
1, 13.623,343.884,37.8691,0,-1,1
1, 13.2857,164.351,32.6429,0,-1,1
1, 11.2979,127.866,33.3218,0,-1,1
1, 11.5714,106.57,33.0893,0,-1,1
1, 12.5809,24.2172,33.7446,0,-1,1
1, 11.3049,205.128,32.2446,0,-1,1
1, 11.6154,286.432,33.0801,0,-1,1
1, 12.4545,311.554,34.0947,0,-1,1
1, 12.9429,2.5227,39.4321,0,-1,1
1, 13.2581,261.894,36.6814,0,-1,1
1, 12.0857,335.986,33.0036,0,-1,1
1, 11.8262,359.534,31.2801,0,-1,1
1, 10.8462,311.08,31.7212,0,-1,1
1, 12.7374,332.825,37.5183,0,-1,1
1, 12.5177,89.226,44.7722,0,-1,1
1, 12.1629,48.5872,46.1493,0,-1,1
1, 13.3404,16.5958,46.1729,0,-1,1
1, 12.2857,111.188,36.0476,0,-1,1
1, 12.0698,43.3012,47.0029,0,-1,1
1, 13.2876,88.9311,30.9046,0,-1,1
1, 13.1538,36.8436,30.4808,0,-1,1
1, 11.8286,21.1027,31.0095,0,-1,1
1, 12,107.843,32,0,-1,1
1, 11.6471,319.383,31.0588,0,-1,1
1, 14,1.54557,31,0,-1,1
1, 13.5455,150.295,39.0947,0,-1,1
1, 13.5714,6.13839,31.7202,0,-1,1
1, 14.039,57.0264,33.3751,0,-1,1
1, 13.6667,177.849,32.0417,0,-1,1
1, 14.7273,25.9301,33.2727,0,-1,1
1, 13.4348,212.137,31.6576,0,-1,1
1, 12.6325,81.6012,30.3876,0,-1,1
1, 14.2255,113.187,35.2678,0,-1,1
1, 12.7895,247.618,30.3289,0,-1,1
1, 13.2,119.425,36.8,0,-1,1
1, 14.76,337.96,34.645,0,-1,1
1, 13.0449,309.731,31.4499,0,-1,1
1, 13.7143,111.738,33.1429,0,-1,1
1, 13.2857,341.061,30.6429,0,-1,1
1, 11.8571,303.821,32.0119,0,-1,1
1, 12,48.636,32,0,-1,1
1, 11.7391,78.5265,37.0435,0,-1,1
1, 12.7297,345.265,34.2737,0,-1,1
1, 13,196.925,31.4583,0,-1,1
1, 11.1951,104.1,33.3689,0,-1,1
1, 13.5249,213.879,33.9421,0,-1,1
1, 13.0645,27.1191,31.4879,0,-1,1
1, 14.5923,356.48,45.2044,0,-1,1
1, 12.7884,14.3977,33.9197,0,-1,1
1, 12.2857,258.04,43.0476,0,-1,1
1, 12.0857,77.9547,37.0036,0,-1,1
1, 12.7743,35.9017,32.2864,0,-1,1
1, 13.2353,28.3955,43.7206,0,-1,1
1, 12.94,1.31647,36.4845,0,-1,1
1, 13.0645,335.446,36.4879,0,-1,1
1, 11.9143,66.2916,31.0036,0,-1,1
1, 11.3415,30.4354,32.2469,0,-1,1
1, 12.1667,209.995,31.0139,0,-1,1
1, 13.05,41.244,45.6125,0,-1,1
1, 13.5299,19.5962,48.5169,0,-1,1
1, 13.6344,336.26,33.1048,0,-1,1
1, 11.9143,308.956,30.0036,0,-1,1
1, 14.8742,167.218,38.8243,0,-1,1
