id,a0,a1,a2,a3,a4,a5
cero,44.64,245.716,5.5135e-05,2,-1,0
cero,44.64,163.515,5.41531e-05,2,-1,0
cero,44.64,29.5205,5.2871e-05,2,-1,0
cero,44.64,98.8127,5.27496e-05,2,-1,0
cero,44.64,167.181,5.20252e-05,2,-1,0
cero,44.64,321.529,5.11651e-05,2,-1,0
cero,44.64,312.08,4.87308e-05,2,-1,0
cero,44.64,29.8595,4.68661e-05,2,-1,0
cero,44.64,64.7472,4.66242e-05,2,-1,0
cero,44.64,140.396,4.5452e-05,2,-1,0
cero,44.64,48.9282,4.37112e-05,2,-1,0
cero,44.64,143.055,4.19582e-05,2,-1,0
cero,44.64,342.902,4.19578e-05,2,-1,0
cero,44.64,106.223,4.16798e-05,2,-1,0
cero,44.64,122.001,4.12765e-05,2,-1,0
cero,44.64,100.3,4.09453e-05,2,-1,0
cero,53.568,190.386,0.000168938,3,-1,0
cero,53.568,308.051,0.000253511,3,-1,0
cero,53.568,164.793,8.05305e-05,3,-1,0
cero,53.568,32.5645,9.18999e-05,3,-1,0
cero,53.568,264.632,5.63086e-05,3,-1,0
cero,53.568,350.764,0.000125114,3,-1,0
cero,53.568,165.963,5.93549e-05,3,-1,0
cero,53.568,109.762,0.000128186,3,-1,0
cero,53.568,107.304,0.000115063,3,-1,0
cero,53.568,130.954,5.4654e-05,3,-1,0
cero,53.568,102.059,6.3919e-05,3,-1,0
cero,53.568,95.676,0.000115064,3,-1,0
cero,53.568,167.796,9.11917e-05,3,-1,0
cero,53.568,186.767,0.000163981,3,-1,0
cero,53.568,15.3658,0.000118761,3,-1,0
cero,53.568,92.5377,0.000143143,3,-1,0
cero,53.568,359.367,0.000134082,3,-1,0
cero,53.568,291.323,0.000142311,3,-1,0
cero,53.568,169.268,0.000108227,3,-1,0
cero,53.568,295.707,0.00013931,3,-1,0
cero,53.568,27.1734,0.000221153,3,-1,0
cero,53.568,155.836,6.39745e-05,3,-1,0
cero,53.568,327.715,6.29599e-05,3,-1,0
cero,53.568,302.816,0.000163044,3,-1,0
cero,53.568,144.151,5.44433e-05,3,-1,0
cero,53.568,109.5,6.75636e-05,3,-1,0
cero,53.568,45.7435,8.46334e-05,3,-1,0
cero,53.568,113.374,0.000166679,3,-1,0
cero,53.568,346.465,9.11242e-05,3,-1,0
